time_s,phase,requested_cm_s,measured_cm_s,forward_cm,sideways_cm
1.158000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.397992908955565099e+02,1.817763358693840928e+03,1.205738805386352830e+01
1.158999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.393227304952503118e+02,1.819158801310620447e+03,1.212927705703784831e+01
1.159999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.396685138154624042e+02,1.820553425804749168e+03,1.220014690555528070e+01
1.160999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.397773835616146414e+02,1.821946281238065467e+03,1.226903995518264168e+01
1.162000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.394539049863874709e+02,1.823342599184116580e+03,1.233596781101013384e+01
1.163000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.387314487181951961e+02,1.824733280708745269e+03,1.240103402229946106e+01
1.164000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.353447966774064923e+02,1.826101460481466802e+03,1.247681078034835345e+01
1.165000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.380230040085171197e+02,1.827486018379398729e+03,1.253098291887755700e+01
1.166000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.375071224205273950e+02,1.828861892511008591e+03,1.258602002851442236e+01
1.166999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.374297474338733025e+02,1.830224994890176049e+03,1.264181969664432614e+01
1.167999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.384610869962029653e+02,1.831607502913272356e+03,1.269168443169682270e+01
1.168999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.393372472055505398e+02,1.832997850392370083e+03,1.274358204602689426e+01
1.170000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.395207301188612234e+02,1.834393261584878246e+03,1.279448867649588450e+01
1.171000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.390140826067767534e+02,1.835785143790444408e+03,1.283705139627992153e+01
1.172000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.347325434840252569e+02,1.837151203825089397e+03,1.287728278335404397e+01
1.173000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.376438673276906854e+02,1.838527589048187792e+03,1.289766860264772141e+01
1.174000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.362975710108100316e+02,1.839896028747024957e+03,1.291367869245742206e+01
1.175000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.358772178655262337e+02,1.841256438022295242e+03,1.292905607773291976e+01
1.175999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.357874721744930469e+02,1.842614436920309345e+03,1.294814995718717476e+01
1.176999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.316481848091739835e+02,1.843950722792486658e+03,1.297041641443575699e+01
1.177999999999999936e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.364231154501851222e+02,1.845318281391669643e+03,1.298127468814812602e+01
1.179000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.321541436222670995e+02,1.846656232654727546e+03,1.301119594446772076e+01
1.180000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.359416284041986671e+02,1.848010456803388024e+03,1.301096166808111754e+01
1.181000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.362106810107365789e+02,1.849374148259561252e+03,1.300985380415143844e+01
1.182000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.354567593501887472e+02,1.850731747032207068e+03,1.300232173428787164e+01
1.183000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.308976942470848144e+02,1.852059070588088844e+03,1.299646996293923351e+01
1.183999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.366581760695639218e+02,1.853404503804287287e+03,1.297577638767739572e+01
1.184999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.354508792435900375e+02,1.854761661067011573e+03,1.295077679655324054e+01
1.185999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.347319212830757351e+02,1.856112206040201272e+03,1.292622259695827047e+01
1.187000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.349738140672778286e+02,1.857453780010143191e+03,1.290934875725714193e+01
1.188000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.352254777039524640e+02,1.858805388322632552e+03,1.288126536083894536e+01
1.189000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.350903331497561624e+02,1.860157292277702027e+03,1.284959927420823966e+01
1.190000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.304988139879944242e+02,1.861479326378136875e+03,1.282372551861083743e+01
1.191000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.353155486587253336e+02,1.862827148103747277e+03,1.279305727052604169e+01
1.191999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.347346669584524363e+02,1.864178915609031492e+03,1.276582866046950215e+01
1.192999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.339045159235390656e+02,1.865521784514859974e+03,1.274061535367173548e+01
1.193999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.339512157671325951e+02,1.866861152972611308e+03,1.271475605058160951e+01
1.195000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.304662066364994644e+02,1.868181382933885743e+03,1.269959560011231225e+01
1.196000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.343519756009856962e+02,1.869526114129711914e+03,1.266178561396324653e+01
1.197000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.335977728427383227e+02,1.870864780831514508e+03,1.263193291015727837e+01
1.198000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.290300178216253641e+02,1.872174769806520771e+03,1.260941398663877422e+01
1.199000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.336887688280934583e+02,1.873508075647593159e+03,1.258496096612758208e+01
1.200000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.322955504131273585e+02,1.874835206454715944e+03,1.256612699887554108e+01
1.200999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.317643235343774109e+02,1.876154738857417669e+03,1.254993857506768151e+01
1.201999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.320357363460461215e+02,1.877474568436031632e+03,1.253290945290532221e+01
1.203000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.321603464274341206e+02,1.878796204548888909e+03,1.251107952064388051e+01
1.204000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.272241799757318290e+02,1.880078740153913486e+03,1.250089289254895952e+01
1.205000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.332575423004824700e+02,1.881390817794112991e+03,1.247240748164121982e+01
1.206000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.320121652062091187e+02,1.882707452175054641e+03,1.244276946574141718e+01
1.207000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.307133965281768155e+02,1.884019707756452135e+03,1.240942887082647417e+01
1.208000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.301249049309274710e+02,1.885323885301124164e+03,1.237645280665268466e+01
1.208999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.303040512860130491e+02,1.886626258505247506e+03,1.234017724406051641e+01
1.209999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.307181406259365701e+02,1.887932602878293665e+03,1.230230044304248871e+01
1.210999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.261003269575930972e+02,1.889212484840272054e+03,1.226253741983213352e+01
1.212000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.265519559111081236e+02,1.890496253721851645e+03,1.222790747716973492e+01
1.213000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.312089896015905879e+02,1.891789351305382979e+03,1.217968753276428728e+01
1.214000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.313257679801220092e+02,1.893093937028784921e+03,1.212170209014884925e+01
1.215000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.309085489432085012e+02,1.894406863348681100e+03,1.205312689679606919e+01
1.216000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.303206868889618022e+02,1.895711361593495440e+03,1.197961424276522457e+01
1.216999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.297051880299771369e+02,1.897011219479449892e+03,1.190322976633949814e+01
1.217999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.249482528431314421e+02,1.898281345952301990e+03,1.182576474351583329e+01
1.218999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.306063089894560107e+02,1.899567003735310436e+03,1.174961991688708274e+01
1.220000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.260827516000981348e+02,1.900835149252941846e+03,1.168618129053076693e+01
1.221000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.313235303275024251e+02,1.902129875637300984e+03,1.161674516418995040e+01
1.222000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.307894693583810977e+02,1.903436505560632895e+03,1.155168825099459440e+01
1.223000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.305519727237330585e+02,1.904743679935543469e+03,1.148846045401762872e+01
1.224000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.297764432858210739e+02,1.906044700584834573e+03,1.143085280632925915e+01
1.225000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.290496845310969718e+02,1.907337697143184187e+03,1.137752905611337262e+01
1.225999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.252050467448847684e+02,1.908606001203058895e+03,1.132777476714241693e+01
1.226999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.293584718642220821e+02,1.909895223362636671e+03,1.128162484137449084e+01
1.228000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.252338380930742261e+02,1.911164731077305078e+03,1.124570938480911408e+01
1.229000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.307712444631846154e+02,1.912452996957543292e+03,1.119478004418026629e+01
1.230000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.260569186079673756e+02,1.913730676910738339e+03,1.115380515577484033e+01
1.231000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.297344406917183335e+02,1.915033446281518081e+03,1.109626631940632713e+01
1.232000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.284111934829643928e+02,1.916322249984807058e+03,1.104516324470385591e+01
1.233000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.277824641104952264e+02,1.917601538787912659e+03,1.099490933979044804e+01
1.233999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.238385385530196032e+02,1.918857940077331705e+03,1.094720806786502010e+01
1.234999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.294901876831433185e+02,1.920118903189915500e+03,1.090180092499845621e+01
1.235999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.288624897457055738e+02,1.921395833491708117e+03,1.084565109553345863e+01
1.237000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.281112109217476700e+02,1.922682585011227729e+03,1.078748858972970837e+01
1.238000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.271640875658728476e+02,1.923957885678875300e+03,1.072932732261316602e+01
1.239000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.270335325312936163e+02,1.925228392574072359e+03,1.067021380170384326e+01
1.240000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.267245735156373030e+02,1.926496908090743091e+03,1.061635642130100443e+01
1.241000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225126459296427868e+02,1.927739178046335837e+03,1.057185201919601880e+01
1.241999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.283945904220387035e+02,1.929003502757821934e+03,1.052718660810502449e+01
1.242999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.267097964477105165e+02,1.930253284063115871e+03,1.049636912985881310e+01
1.243999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.263174807740905976e+02,1.931520137419133562e+03,1.045127344647246126e+01
1.245000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.262649195448863964e+02,1.932783325549608207e+03,1.040517723845694142e+01
1.246000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.226724808231036405e+02,1.934026265665405163e+03,1.035347995638209184e+01
1.247000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.284765636274183862e+02,1.935289664489308279e+03,1.029557691045323686e+01
1.248000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.272325945615456817e+02,1.936556496331635117e+03,1.023497723870664444e+01
1.249000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.257709635483009265e+02,1.937820364341647974e+03,1.017307361875570670e+01
1.250000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.250425963573045891e+02,1.939061237721788075e+03,1.011862790085913488e+01
1.250999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.250072700363402305e+02,1.940314205859767753e+03,1.005386643626706089e+01
1.251999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.251980342880646475e+02,1.941566222577164353e+03,9.988736617494737402e+00
1.253000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.245871839870961821e+02,1.942799872893944894e+03,9.914603748640146819e+00
1.254000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.209911786156691704e+02,1.944027774203300851e+03,9.850546383886802815e+00
1.255000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.270000248845153408e+02,1.945276626507190031e+03,9.777177734267340270e+00
1.256000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.221326443295678104e+02,1.946518058840271806e+03,9.701511948429178744e+00
1.257000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.254776244845211153e+02,1.947779030871894747e+03,9.614920876902768754e+00
1.258000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.236573529966236435e+02,1.949022391170401988e+03,9.526612189808622233e+00
1.258999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.224451630590153997e+02,1.950250910216678221e+03,9.439264383804585989e+00
1.259999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.183034963240757094e+02,1.951451469059439205e+03,9.346750354543223338e+00
1.260999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.201039346131932035e+02,1.952649010346137402e+03,9.269714625139044983e+00
1.262000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253035557933257991e+02,1.953877911535546446e+03,9.183806393813380708e+00
1.263000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.245963626194170217e+02,1.955123897768042752e+03,9.102604637619089445e+00
1.264000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.245229028944282419e+02,1.956369897223366706e+03,9.018275733341795330e+00
1.265000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.248545470222603910e+02,1.957617159905225890e+03,8.928032773224089169e+00
1.266000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.205021341127063579e+02,1.958843265302410373e+03,8.831638187838839471e+00
1.266999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.249328934872010279e+02,1.960075893034909541e+03,8.733655371306573656e+00
1.267999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.197550787015185989e+02,1.961294945282867729e+03,8.630685054509736887e+00
1.268999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.235122619754272364e+02,1.962534543820793715e+03,8.527568684351695794e+00
1.270000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.224559159385087099e+02,1.963762544001374863e+03,8.428623084467012916e+00
1.271000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.218611110313230483e+02,1.964983270669010608e+03,8.335546711626976801e+00
1.272000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.131319827314482183e+02,1.966153594047707884e+03,8.239427526365444621e+00
1.273000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.237316075898346526e+02,1.967371182989868657e+03,8.154022174692901359e+00
1.274000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.184947729481628613e+02,1.968576215204380787e+03,8.061772978466869688e+00
1.275000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.232974942158503637e+02,1.969810385516298084e+03,7.960595131887680864e+00
1.275999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.231445114841686461e+02,1.971041157332486819e+03,7.853253286464807914e+00
1.276999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.230284076757062621e+02,1.972272537827519272e+03,7.742241564934879250e+00
1.278000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.228443167894928649e+02,1.973502147292206701e+03,7.633474846416246962e+00
1.279000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.182837464159460836e+02,1.974691389418200515e+03,7.529514262245657896e+00
1.280000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.240111023322650254e+02,1.975911984205900808e+03,7.424602197587248931e+00
1.281000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.227338180585048946e+02,1.977129118785009723e+03,7.320506440218357724e+00
1.282000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.223616766305455741e+02,1.978357065472537670e+03,7.224198030953648875e+00
1.283000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.224777032852178138e+02,1.979573466564480441e+03,7.121294181651578903e+00
1.283999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.227907603785115782e+02,1.980801090712741143e+03,7.020089160416407736e+00
1.284999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225462586013604209e+02,1.982027934654806359e+03,6.917461099423849902e+00
1.285999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.182114536694329985e+02,1.983228850670762085e+03,6.821881877076124923e+00
1.287000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.185535586526316791e+02,1.984432745507995833e+03,6.714689370816831371e+00
1.288000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.243198296045805904e+02,1.985654161282242285e+03,6.613889507508498689e+00
1.289000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.204277568047167364e+02,1.986873574061874933e+03,6.510942299879977746e+00
1.290000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.244587530974686729e+02,1.988123276822791695e+03,6.414776913575466644e+00
1.291000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.240191787217680144e+02,1.989363091348327089e+03,6.316978324220399621e+00
1.291999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.202072513841309984e+02,1.990581932185065398e+03,6.207836412791261083e+00
1.292999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.246402172003701452e+02,1.991831185536370413e+03,6.118664461821675005e+00
1.293999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.238684006927197601e+02,1.993073290008223012e+03,6.024720797521665006e+00
1.295000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.196042111387739908e+02,1.994287572982939537e+03,5.937995712210905275e+00
1.296000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.247438223485230111e+02,1.995534259382600794e+03,5.845027486864397659e+00
1.297000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.242982104895395565e+02,1.996779738348627916e+03,5.757520337615918748e+00
1.298000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.197210540251325170e+02,1.997996149838796100e+03,5.669816050238481786e+00
1.299000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.254811594902511160e+02,1.999226380013170228e+03,5.585344153173483761e+00
1.300000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.207049546466530217e+02,2.000451369721975652e+03,5.498419079935538356e+00
1.300999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253682219716549184e+02,2.001706562690784722e+03,5.412773293756015569e+00
1.301999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.248747528814759136e+02,2.002942918371850283e+03,5.322515635368496589e+00
1.303000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253454764112953796e+02,2.004197393793323954e+03,5.223911364711717908e+00
1.304000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253796334255455065e+02,2.005451829072994087e+03,5.125852636232623993e+00
1.305000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.210983705159590613e+02,2.006682861398792284e+03,5.021899577320020569e+00
1.306000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.261838656605629012e+02,2.007926392564422258e+03,4.926139633428217479e+00
1.307000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253826183274034349e+02,2.009172218764216950e+03,4.827002673181776338e+00
1.308000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.251815651560219464e+02,2.010424044031750100e+03,4.728069218079345326e+00
1.308999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.206180006537730378e+02,2.011649599316720469e+03,4.630044283557850804e+00
1.309999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.257116040023670251e+02,2.012886549881526207e+03,4.525284910529541627e+00
1.310999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.241644599158943123e+02,2.014130900224059360e+03,4.416943646860195472e+00
1.312000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.238360156419193743e+02,2.015371476253752917e+03,4.300417079760888939e+00
1.313000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.237163411540894202e+02,2.016609066641418167e+03,4.174428988414293329e+00
1.314000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.231692321951295810e+02,2.017843535484840231e+03,4.042955843303251307e+00
1.315000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.186473300366877908e+02,2.019049466658628489e+03,3.898664430242435586e+00
1.316000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.237992872339217314e+02,2.020267693188038947e+03,3.765961928463877673e+00
1.316999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.218640535318256610e+02,2.021464205671546551e+03,3.628669378451229832e+00
1.317999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225035899891749693e+02,2.022691685049588159e+03,3.502778031833283290e+00
1.318999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.221412552387761536e+02,2.023915538960767890e+03,3.382644766880334775e+00
1.320000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.221919569072334752e+02,2.025138412061651707e+03,3.270353098823951754e+00
1.321000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.228136163568769490e+02,2.026364345022715042e+03,3.162559960924900437e+00
1.322000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225875023354187903e+02,2.027589421904408709e+03,3.056614998021163654e+00
1.323000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.184910617207958836e+02,2.028791620970833947e+03,2.946599844748746921e+00
1.324000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.234041853711704420e+02,2.030007017369002369e+03,2.851279533422744539e+00
1.325000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.154352371427651178e+02,2.031194429207909025e+03,2.758749468608486577e+00
1.325999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.264569210257137257e+02,2.032445072846467156e+03,2.689684221578275913e+00
1.326999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253656837309911793e+02,2.033703216567227400e+03,2.618927564246498196e+00
1.328000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.251556431010904618e+02,2.034954067295138429e+03,2.547390124297781000e+00
1.329000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.252976407725322758e+02,2.036207105087584068e+03,2.475675797312117066e+00
1.330000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.247869469255708879e+02,2.037457120126302470e+03,2.401529286733891322e+00
1.331000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.239865444323777268e+02,2.038700126275605726e+03,2.322460176252545416e+00
1.332000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.197593129396880443e+02,2.039915721451718582e+03,2.232854222765272123e+00
1.333000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.253743765603808384e+02,2.041148335438661206e+03,2.146130108993166363e+00
1.333999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.242230123204776788e+02,2.042356524293372559e+03,2.049429343703485173e+00
1.334999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.243066445204584340e+02,2.043603070286270849e+03,1.954078514514802078e+00
1.335999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.237783699859898121e+02,2.044843147398572000e+03,1.859028254745225039e+00
1.337000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.234505129745239884e+02,2.046079593042665920e+03,1.771548557031858318e+00
1.338000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.228705057193600396e+02,2.047310550722053449e+03,1.688483742488866568e+00
1.339000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.231799700237698971e+02,2.048542460247075724e+03,1.613723933209621375e+00
1.340000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.149254872618602690e+02,2.049726576393929918e+03,1.544357247462926130e+00
1.341000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.251239565649300971e+02,2.050960066932101199e+03,1.485002475202091832e+00
1.341999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.199314795845787529e+02,2.052179691960500350e+03,1.424604465660676222e+00
1.342999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.235037464284973083e+02,2.053419139509536308e+03,1.382128393715927217e+00
1.343999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.228178659456880411e+02,2.054649797750983907e+03,1.339617229194997261e+00
1.345000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.229617193800818882e+02,2.055878913513628504e+03,1.300126847227341731e+00
1.346000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.193714153494764219e+02,2.057088335028012352e+03,1.258805174254610693e+00
1.347000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.256590409850000043e+02,2.058322380628151677e+03,1.219448964761032261e+00
1.348000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.206785158244579463e+02,2.059549358515534095e+03,1.178692069792369068e+00
1.349000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.246872082608743568e+02,2.060794048636872958e+03,1.137952097353236214e+00
1.350000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.233820061278080118e+02,2.062033343681414408e+03,1.090811405551936897e+00
