time_s,phase_idx,phase_name,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s
5.559999999999926,3,STRAIGHT,2.7776945170392286,-4.297105866559004,-77.20393010505762,-138.1270601228008,158.23884340399624
5.569999999999926,3,STRAIGHT,2.7695988554475357,-4.311015866730467,-85.11649834105192,-140.36936919252398,164.15961165082413
5.5799999999999255,3,STRAIGHT,2.761518718863468,-4.324940419102629,-77.68613310086701,-138.31343291704533,158.6371362621742
5.589999999999925,3,STRAIGHT,2.753258412918326,-4.338926056276504,-85.58250406225385,-140.6061360709707,164.60392006988783
5.599999999999925,3,STRAIGHT,2.7451827902330597,-4.352824385169164,-77.43871252989285,-137.94837919891057,158.19769126600366
5.609999999999925,3,STRAIGHT,2.7370239356277524,-4.366727276363705,-84.15589606670743,-139.73710988826713,163.12165620393912
5.619999999999925,3,STRAIGHT,2.7292251649106705,-4.380325605194085,-74.90774713454539,-137.18261175376264,156.3017579822971
5.629999999999924,3,STRAIGHT,2.7212457098744065,-4.394287912752146,-83.10281007557772,-140.42422371222386,163.17181021131756
5.639999999999924,3,STRAIGHT,2.7134062424427166,-4.40818369922473,-75.04361204292253,-137.7346623267295,156.85146130880284
5.649999999999924,3,STRAIGHT,2.7054045116777803,-4.422080160302674,-82.2552085836908,-138.29455147181682,160.90774470465203
5.659999999999924,3,STRAIGHT,2.6975038283651767,-4.4358049145751535,-76.61757910452374,-136.1101723175858,156.19293337459555
5.6699999999999235,3,STRAIGHT,2.6893866837023928,-4.449555124656261,-84.10964760175473,-138.5717701374581,162.1004882741563
5.679999999999923,3,STRAIGHT,2.6813815333602165,-4.4632342212580545,-77.18749887426982,-135.5471764781174,155.98380375428505
5.689999999999923,3,STRAIGHT,2.6734136992760424,-4.476820717589678,-83.26245500172786,-137.18357822726873,160.47420524231273
5.699999999999923,3,STRAIGHT,2.665394100731141,-4.490489996607179,-78.60246356578597,-138.34476068861358,159.11511583944647
5.709999999999923,3,STRAIGHT,2.657318464194848,-4.503945517060222,-82.26175013315053,-131.37772435319874,155.00678046844905
5.7199999999999225,3,STRAIGHT,2.64944005301255,-4.5173800638707515,-76.12141594439468,-136.00604725307747,155.85927901407052
5.729999999999922,3,STRAIGHT,2.6412796277517914,-4.531057781064536,-84.85867443171604,-137.49147471052027,161.57010937788465
5.739999999999922,3,STRAIGHT,2.6332336001961,-4.544644684831679,-77.22908838211428,-134.73395242850046,155.29832590642388
5.749999999999922,3,STRAIGHT,2.625058485397686,-4.558144013375807,-84.43584026262863,-134.92447381807042,159.1666571739801
5.759999999999922,3,STRAIGHT,2.617122260687404,-4.571471004230432,-76.19234323006887,-132.39921328470137,152.75740520608636
5.769999999999921,3,STRAIGHT,2.6091475743078028,-4.584534509795386,-82.21276661802037,-129.23800458090687,153.1711487945546
5.779999999999921,3,STRAIGHT,2.6014097559442266,-4.597725912445572,-72.97384309152416,-132.25850720340645,151.05460768616064
5.789999999999921,3,STRAIGHT,2.593431005474135,-4.611147543723479,-84.19638544783315,-135.96286085759925,159.92163973353632
5.799999999999921,3,STRAIGHT,2.5855774785642196,-4.624569109590436,-76.25981109059474,-134.61875247306725,154.71834831388986
5.809999999999921,3,STRAIGHT,2.577574920831867,-4.637906323306126,-81.92991420517215,-132.06816235692546,155.41721381495066
5.81999999999992,3,STRAIGHT,2.5696744114763916,-4.650963916998087,-76.73969984000149,-129.36986572210537,150.41789683574592
5.82999999999992,3,STRAIGHT,2.5617456239983225,-4.663878366985689,-83.03625294357082,-130.20414537167918,154.42842605841074
5.83999999999992,3,STRAIGHT,2.553763191195875,-4.676795992871503,-77.3578036090007,-128.34787796235386,149.85795793566655
5.84999999999992,3,STRAIGHT,2.5456655584574337,-4.68973193534626,-83.20060156206614,-129.97164342572069,154.32099077919491
5.8599999999999195,3,STRAIGHT,2.5376948100162133,-4.702810282768559,-77.60651951300231,-131.6966743749721,152.8619832147596
5.869999999999919,3,STRAIGHT,2.5298703206055464,-4.715549509101883,-78.6789431415844,-124.52076791779393,147.29493452496516
5.879999999999919,3,STRAIGHT,2.5219896507092128,-4.728479353651069,-78.47617062709723,-132.10749205359963,153.6583834777171
5.889999999999919,3,STRAIGHT,2.5140411424649405,-4.741251568629546,-80.2795445525981,-124.74489656411384,148.3445128488548
5.899999999999919,3,STRAIGHT,2.5060280507953205,-4.754204984856548,-79.85308233945283,-132.69696170802555,154.8709088423408
5.909999999999918,3,STRAIGHT,2.4979029060322975,-4.767065158227389,-83.65283498221015,-127.93472353580381,152.85643685086814
5.919999999999918,3,STRAIGHT,2.490003956081065,-4.779596330719013,-75.31979074779149,-123.10158955068253,144.3158765631689
5.929999999999918,3,STRAIGHT,2.4818558402008857,-4.792252631256055,-85.29575593677579,-128.60930323421135,154.32342291180348
5.939999999999918,3,STRAIGHT,2.4738226716621625,-4.804980832940069,-77.11319181721315,-126.81107278270807,148.41661811448066
5.949999999999918,3,STRAIGHT,2.4656541741260747,-4.817648520709598,-84.30982616547108,-126.23340223208604,151.79927083862944
5.959999999999917,3,STRAIGHT,2.4574970170205197,-4.830410204077111,-79.88951067008118,-129.13831350112196,151.8520264238152
5.969999999999917,3,STRAIGHT,2.4492992606518986,-4.843067799074607,-83.48786525477733,-125.05856049864055,150.36577801744647
5.979999999999917,3,STRAIGHT,2.441365881944315,-4.855565784818462,-76.48612091609148,-124.90052189458329,146.45909689169275
5.989999999999917,3,STRAIGHT,2.433335636606982,-4.867896204061541,-82.72519688735406,-121.89139180995936,147.31248961788853
5.9999999999999165,3,STRAIGHT,2.4253739030892234,-4.880462906587318,-77.15894428890925,-127.60758212740299,149.12141932056878
6.009999999999916,3,STRAIGHT,2.4172641933283185,-4.893117276622592,-83.98711123121785,-127.05322694823221,152.3035040008074
6.019999999999916,3,STRAIGHT,2.409191244995659,-4.905894631769495,-79.73009041542088,-129.35192418194185,151.95001680559966
6.029999999999916,3,STRAIGHT,2.401008292113193,-4.918564594876601,-83.46268721694886,-125.20126913944615,150.4705218692428
6.039999999999916,3,STRAIGHT,2.392910760606967,-4.931294234357328,-79.3179916899738,-128.47221957663405,150.9849496098125
6.0499999999999154,3,STRAIGHT,2.3847852774121923,-4.943920458025503,-82.59717736172134,-124.70444098684568,149.5777099368931
6.059999999999915,3,STRAIGHT,2.3769192825195358,-4.956420474892191,-75.73744628372052,-124.80101519897376,145.98443123934118
6.069999999999915,3,STRAIGHT,2.368892827959614,-4.968926279026745,-82.95371414302134,-124.9443811992903,149.9747214813072
6.079999999999915,3,STRAIGHT,2.3611152778985134,-4.981184554677785,-74.09525378461954,-120.71791954284106,141.64364698834547
6.089999999999915,3,STRAIGHT,2.353101581469159,-4.993699851225412,-82.3411297001528,-125.8056856088032,150.35668316306536
6.099999999999914,3,STRAIGHT,2.3451899813656842,-5.006260886041322,-77.88576399327498,-128.00263491723933,149.8361330873571
6.109999999999914,3,STRAIGHT,2.337170185593712,-5.018848688624993,-81.82046394062526,-124.3032682364178,148.8149549397304
6.119999999999914,3,STRAIGHT,2.329366769236473,-5.031284111709208,-75.30392804172618,-124.20050461976058,145.24615976443798
6.129999999999914,3,STRAIGHT,2.3213598957121997,-5.043755051165605,-83.03739259149589,-124.78562089688212,149.8888246368441
6.1399999999999135,3,STRAIGHT,2.3133875317987886,-5.056237746487553,-78.7959992092779,-127.89788307622733,150.2220955344747
6.149999999999913,3,STRAIGHT,2.305318883779973,-5.068824299570948,-81.9505691333135,-124.0751211866639,148.6961044505179
6.159999999999913,3,STRAIGHT,2.297355729343861,-5.081388214478804,-78.12960733351399,-126.73401082246856,148.88164776505752
6.169999999999913,3,STRAIGHT,2.289415690495873,-5.0936376093479625,-80.08838664545937,-119.43500140528411,143.80149246844698
6.179999999999913,3,STRAIGHT,2.281463010084086,-5.106069573348163,-78.94000872808574,-127.3792104540812,149.8565588617841
6.1899999999999125,3,STRAIGHT,2.273630588584478,-5.11820555980369,-77.63049297452895,-117.06918511652269,140.46952531889275
6.199999999999912,3,STRAIGHT,2.265514904370384,-5.130647710539799,-80.5495868893117,-127.13557984768265,150.50478932992553
6.209999999999912,3,STRAIGHT,2.257342179874062,-5.1429133124061135,-82.5333763289692,-119.67483126105401,145.37476894434263
6.219999999999912,3,STRAIGHT,2.2491765239224137,-5.15508949087161,-81.18031731125578,-125.68482413574156,149.62258832405104
6.229999999999912,3,STRAIGHT,2.240874826996707,-5.167373414893798,-84.38406855542758,-120.96236274030045,147.4875053205631
6.239999999999911,3,STRAIGHT,2.232847019994372,-5.179369316277566,-77.37557047546834,-119.26781384861489,142.16817620913628
6.249999999999911,3,STRAIGHT,2.224685572156432,-5.19141011638858,-84.29410135805448,-121.04579921276482,147.50451189987015
6.259999999999911,3,STRAIGHT,2.2168792338428926,-5.203325586694702,-73.39211515462067,-117.48023908549506,138.52078956768253
6.269999999999911,3,STRAIGHT,2.2086961108696195,-5.21551096596845,-84.91918682536387,-122.6987877823279,149.21883532025637
6.2799999999999105,3,STRAIGHT,2.2006067944819914,-5.227754621770741,-78.1059682980648,-122.02764349075963,144.88370529388817
6.28999999999991,3,STRAIGHT,2.1923819773102156,-5.240169595252427,-83.48247709310729,-122.96081225408379,148.62262725367637
6.29999999999991,3,STRAIGHT,2.184367267982773,-5.252502882907096,-78.07772844316558,-125.14211584484336,147.5014604570711
6.30999999999991,4,CURVE LEFT,2.1765027312731435,-5.26464087153467,-79.03921231568536,-118.47192448976685,142.41767437994838
6.31999999999991,4,CURVE LEFT,2.1691711965753124,-5.27704761757928,-71.59339053308543,-128.72505007135118,147.29477955411303
6.3299999999999095,4,CURVE LEFT,2.1613305426724527,-5.2892321437327245,-79.44628233333023,-119.0790944549855,143.14867275950056
6.339999999999909,4,CURVE LEFT,2.1534388849967314,-5.301642485214728,-77.6004835887206,-125.43326741592455,147.49691396038813
6.349999999999909,4,CURVE LEFT,2.1454206156567848,-5.314024120203027,-81.8693739036104,-122.54102176534323,147.3733232259607
6.359999999999909,4,CURVE LEFT,2.1375453218167437,-5.32634324600325,-76.704823977308,-123.6599613345869,145.51775169600901
6.369999999999909,4,CURVE LEFT,2.129676292596473,-5.338308935415674,-80.07207318350716,-116.72121601394821,141.54638523000045
6.379999999999908,4,CURVE LEFT,2.1220406520019357,-5.350252496356116,-73.80792938459932,-121.01847024587482,141.75006377668296
6.389999999999908,4,CURVE LEFT,2.1141297341186314,-5.362248016829212,-80.7240551407765,-117.95420958921822,142.93204202763056
6.399999999999908,4,CURVE LEFT,2.1062882272501713,-5.374473434910169,-76.90885992269794,-124.80133204993014,146.59585674924818
6.409999999999908,4,CURVE LEFT,2.0983930110746343,-5.386757833136538,-80.73695426633665,-121.79975195425628,146.12883137944712
6.419999999999908,4,CURVE LEFT,2.0906666597139782,-5.399032859737958,-75.15156582953333,-123.16201747400119,144.27972967432694
