time_s,phase,x_m,y_m,z_m,vx_cm_s,vz_cm_s,shell_clearance_cm
2.34,edge,5.69797630014803,-3.6974702454160235,0.3586007146554822,60.97203606965172,-7.632967193573183,20.86007146554822
2.35,edge,5.704223514184157,-3.6978390832063135,0.3578379477427054,63.41813060036874,-8.040244495927752,20.78379477427054
2.36,edge,5.71073201847236,-3.6982363935900766,0.3570132527558819,66.12860245962824,-8.816265938031789,20.701325275588193
2.37,edge,5.717523685303688,-3.6986586416126594,0.3560882198319882,69.01405823431868,-10.017469289915994,20.60882198319882
2.38,edge,5.724552273734854,-3.6991166088503036,0.3550218431100848,71.54545103013794,-11.594678303386955,20.502184311008477
2.39,edge,5.731910956270517,-3.6995856769107864,0.3537726546522935,74.7693493036485,-13.660307586042705,20.377265465229353
2.4,edge,5.739601819125704,-3.7000598036816537,0.35229184659543694,78.09332934672642,-16.18051357892259,20.229184659543694
2.41,edge,5.747630076702387,-3.7005347117367826,0.3505395780066931,81.45588576584424,-19.08316239114339,20.053957800669313
2.42,edge,5.756001216734086,-3.7010096200542844,0.3484811096106567,84.87722724372952,-22.32597702110473,19.84811096106567
2.43,edge,5.764722887169929,-3.7014853527103546,0.34608253312583404,88.38437230856219,-25.895981746423296,19.608253312583404
2.44,edge,5.773791998773331,-3.7019570961488157,0.3432987386325593,91.72242728446105,-30.128159763276614,19.329873863255926
2.45,edge,5.78293476748485,-3.7023579209448823,0.34008302672847524,93.797393266433,-34.666535660048744,19.008302672847524
2.46,edge,5.792603428684359,-3.7027793749876516,0.33637659338618275,97.95586701587521,-39.46610749521222,18.637659338618278
2.47,edge,5.802579043925831,-3.703197688280361,0.3320854051547817,100.08510612542769,-46.670732300311606,18.20854051547817
2.48,freefall,5.81269235865589,-3.703672220792909,0.3270294192498776,101.92910400620201,-53.93908311400509,17.702941924987762
2.49,freefall,5.822578478095048,-3.7041957863650867,0.3217505673581228,94.01357282225005,-58.295453481517654,17.17505673581228
2.5,freefall,5.832733047604926,-3.7046627728501518,0.3155482030586409,106.39473143618629,-67.27234733856233,16.55482030586409
2.5100000000000002,freefall,5.8425246077098745,-3.705289340284818,0.308253795479001,94.29437889264496,-78.02530429390232,15.8253795479001
2.52,freefall,5.852838378086268,-3.7058484161519316,0.30011695836475694,105.4561828979014,-87.7869773261768,15.011695836475694
2.5300000000000002,freefall,5.8631598169077455,-3.706408705351999,0.290643162523366,103.80476889368478,-99.23617591017766,14.064316252336603
2.54,freefall,5.873307563683885,-3.7069762154753385,0.2800171637011695,102.42192403785549,-110.08039086289226,13.001716370116952
2.5500000000000003,absorb,5.883380494861277,-3.7074505804635827,0.2683357404574296,101.73824184824704,-120.48320253244829,11.833574045742958
2.56,absorb,5.893069709795563,-3.707989616989755,0.25684662487368276,98.79442022710421,-121.44616697555996,10.684662487368277
2.57,absorb,5.902640661405537,-3.7086126018277747,0.24401916226394735,98.72489368667921,-133.1046598007436,9.401916226394736
2.58,absorb,5.912498127392534,-3.7090980541266516,0.22995948730848764,100.36964085159792,-145.05603104533995,7.995948730848765
2.59,absorb,5.922666488797522,-3.7096209493389987,0.21479863172875338,102.49643554824249,-155.42005927574542,6.479863172875339
2.6,absorb,5.932952093345895,-3.7099526946436825,0.19924499265688708,104.9006154753277,-152.37494265687323,4.924499265688709
2.61,absorb,5.943434995868276,-3.710562646741509,0.18531483161259643,106.30396435249341,-125.02879429806706,3.5314831612596436
2.62,absorb,5.953919173266228,-3.710824207107128,0.1769384169246695,104.15397730768126,-55.00985526535372,2.69384169246695
2.63,settle,5.963942311492254,-3.7109989749898684,0.17546808912010475,99.47935284245308,10.050396675190147,2.546808912010476
2.64,settle,5.973736877518798,-3.711233284776912,0.17641590849140049,101.89938633436981,16.18699235261065,2.6415908491400493
2.65,settle,5.983352547503741,-3.7113155594953917,0.17935343065829829,94.89688428481882,37.20235316503873,2.935343065829829
2.66,settle,5.99264887811785,-3.7114338697129816,0.18416006437729385,91.76188364793161,55.00849309118494,3.4160064377293855
2.67,settle,6.001655562508498,-3.7115626575193166,0.1905408167450763,89.44546259294248,68.99149515265216,4.054081674507631
2.68,settle,6.01050257269343,-3.7116421643494713,0.198018256784778,88.32338512767294,77.66789800816281,4.8018256784778
2.69,settle,6.019331688791135,-3.711665745090153,0.20558874506343583,88.49291460945858,71.96626972243943,5.558874506343583
2.7,settle,6.028211697239675,-3.711685529851459,0.2121940111815806,88.97962192001387,62.09652689016325,6.219401118158061
2.71,settle,6.037130186359029,-3.7117050743905495,0.21780760285478037,89.30863715845402,52.15837136923379,6.780760285478038
2.72,settle,6.0460740150165035,-3.711723771479048,0.22242672897258198,89.50887502977916,42.21446188856517,7.242672897258198
2.73,settle,6.0549549933112115,-3.7117013869162228,0.22608377161577942,89.03262955001063,32.55884081437579,7.608377161577942
2.74,settle,6.063620827094071,-3.7117127513899972,0.2287572869154123,87.31095859080249,22.823567119191143,7.875728691541231
2.75,settle,6.072319961443965,-3.711671955426478,0.23042689011053386,87.43456842385055,12.841006486553042,8.042689011053387
2.7600000000000002,settle,6.080984012670277,-3.7117248535343754,0.2311322303940629,87.21228113036071,3.164429146117062,8.11322303940629
2.77,settle,6.089725218480252,-3.7118519174250206,0.23083494096290233,87.79468282781434,-6.820648163948663,8.083494096290234
2.7800000000000002,settle,6.098547345805,-3.711945203966732,0.22956668505010283,88.47826202931506,-16.596001041587865,7.956668505010284
2.79,settle,6.107425378734483,-3.7120157103888816,0.22731821166270438,88.95587972101406,-26.415935438247228,7.731821166270439
2.8000000000000003,settle,6.116274737691225,-3.712126233506697,0.22411679565188472,88.76086633113792,-36.00046651747124,7.411679565188472
2.81,settle,6.125129788790718,-3.7121279200756834,0.21995465665104866,88.79062146565208,-45.6338806265433,6.995465665104867
2.82,settle,6.1339474175482245,-3.7121091756602227,0.21482696550179448,88.50664287143078,-55.301621958357394,6.4826965501794485
2.83,settle,6.14282710955171,-3.7121195943527825,0.20872208434036635,89.0214959750946,-64.57467936459115,5.872208434036636
2.84,settle,6.151691871493436,-3.7122050853416244,0.20195984187723265,88.95945753271022,-68.69225978847511,5.1959841877232655
2.85,settle,6.160467185086114,-3.712243863706962,0.1953402436901523,88.04944584326407,-62.431857575920816,4.5340243690152295
2.86,settle,6.169234848503223,-3.712281979593297,0.1899997575591449,87.46124965573043,-46.34212672961321,3.9999757559144893
2.87,settle,6.177969332236762,-3.7122995500125615,0.18665612265867906,87.3409784927672,-24.31109903348648,3.6656122658679067
2.88,settle,6.186735682137984,-3.71230096120737,0.18566936805258372,88.01014461213423,-0.19370423452032826,3.566936805258372
2.89,settle,6.195603784533553,-3.7122609661151804,0.18705877514832273,89.40162515824925,22.751557145509505,3.705877514832273
2.9,settle,6.204638295987247,-3.712167652714628,0.1904724088520888,90.90835454889235,40.568262729384465,4.047240885208881
2.91,settle,6.21369229413891,-3.712089741767146,0.1948532960784265,90.21844145908864,44.963337222884604,4.48532960784265
2.92,settle,6.222660476914791,-3.7119799074054236,0.19942003838923084,89.76712569188946,44.98400420070025,4.9420038389230845
2.93,settle,6.231431424111914,-3.7119337408695134,0.20339196895949352,88.31084967736713,35.96140441603516,5.339196895949352
2.94,settle,6.240228853540393,-3.7118511698560144,0.20647659137714477,88.40380261970213,27.149261211283658,5.647659137714478
2.95,settle,6.249119923244516,-3.7117641154913668,0.20861321351142945,89.24448760068827,17.56267317107773,5.861321351142945
2.96,settle,6.2580871996553995,-3.7116681044175897,0.2098159781985624,89.92917086055174,8.409612560691283,5.9815978198562405
2.97,settle,6.267093587832502,-3.7116373348819476,0.21011963387207444,90.23905427527565,-0.21323587970832059,6.0119633872074445
2.98,settle,6.276074321038776,-3.7115509951456005,0.20962272304463614,89.94962719118709,-7.790340895748385,5.962272304463615
2.99,settle,6.285067641907135,-3.711474924274764,0.20845852783745153,89.91057095464157,-14.052781688983925,5.845852783745153
3.0,settle,6.29404929669156,-3.711417260637795,0.20674083341374402,89.7380210458759,-19.088984891462523,5.674083341374403
3.0100000000000002,settle,6.303007293404357,-3.7113936828810936,0.20459822405103015,89.46738067037894,-22.803475514642304,5.459822405103015
3.02,settle,6.311897270564414,-3.711389826409149,0.2021944425618442,88.87380044284411,-24.913779592600523,5.219444256184421
3.0300000000000002,settle,6.320671383902854,-3.7115024975249464,0.19967163341849672,87.89708905898071,-24.96122181000146,4.967163341849673
3.04,settle,6.3294664136625105,-3.7117156612296616,0.19745196680328586,87.98589666011635,-19.64116531040873,4.745196680328586
3.0500000000000003,settle,6.338175448382711,-3.7120424393446485,0.19599454905311461,86.97358922562114,-10.418642811172703,4.599454905311462
3.06,settle,6.3468246000361255,-3.7124969491360402,0.19566293807503393,86.30961652728627,1.3401406811680456,4.566293807503394
3.0700000000000003,settle,6.355402001690791,-3.7130343617829142,0.19649220441511234,85.59447833147054,11.622681630911359,4.649220441511234
3.08,settle,6.363898936127023,-3.713572039685678,0.19786906650457878,84.55189837261375,14.977850354726844,4.786906650457878
3.09,settle,6.372273218400077,-3.714037017565847,0.19951476626787126,83.4376832663855,17.58229463005452,4.951476626787127
3.1,settle,6.380580949784322,-3.7144664676927133,0.20141181919085707,82.92145684359929,19.777194878035285,5.1411819190857075
3.11,settle,6.388830446749109,-3.7148826796929124,0.20338345837623265,82.59864616861938,18.309197369843698,5.338345837623265
3.12,settle,6.397091245856712,-3.7152587675468105,0.20472423711140944,82.75521976764577,9.661244537963853,5.472423711140944
3.13,settle,6.405384830801182,-3.715666160425616,0.20510424698502847,83.05940423175511,-0.17172261058373306,5.510424698502847
3.14,settle,6.4135683694236745,-3.7160423472909345,0.20449901250004654,82.2321134822378,-9.959862703170563,5.449901250004655
3.15,settle,6.421734510829179,-3.7164141544702827,0.2029312231211985,82.0288533848393,-18.903209956494766,5.293122312119849
3.16,settle,6.429921857499293,-3.7168050459734996,0.200754575193886,82.12080434277146,-22.812183249677425,5.075457519388602
3.17,settle,6.438128091930985,-3.717235420080584,0.1985531278328696,81.92425420154605,-20.809426577101174,4.855312783286961
3.18,settle,6.446198398617661,-3.7177344590233288,0.19684383758214025,80.36908319919071,-14.640553291114818,4.684383758214025
3.19,settle,6.454158824030746,-3.7182744508207386,0.19583803860977725,79.1389979950275,-6.856577809509372,4.583803860977725
3.2,settle,6.4619789467493405,-3.7188647916407502,0.19563137306366007,77.75763140226861,1.2779984604233008,4.563137306366008
3.21,settle,6.46967304628734,-3.719472898001378,0.19623528113088723,76.42179640586937,9.141521391276546,4.623528113088724
3.22,settle,6.477215194364997,-3.7200492823578473,0.19763624971574761,75.09738960012908,16.940066116726022,4.763624971574762
3.23,settle,6.4846893738958045,-3.720608782085713,0.19973754775281163,74.61069056002476,23.526502243247986,4.973754775281164
3.24,settle,6.492157997569004,-3.7211456395840754,0.20229435279098562,74.79683485394378,24.573195867481722,5.2294352790985625
3.25,settle,6.499483155782835,-3.721620203265112,0.20408756408187403,73.6909934233653,14.083471242922899,5.408756408187404
3.2600000000000002,settle,6.5068796885671745,-3.722112206427011,0.20490677979561298,74.15156496816361,4.264720633456044,5.490677979561298
3.27,settle,6.514319361427777,-3.7226147176082707,0.2047433006945876,74.5483752308852,-5.570513734786014,5.474330069458761
3.2800000000000002,settle,6.521792072060027,-3.723126040833305,0.20360037097268827,74.83097432007908,-15.271617086231876,5.360037097268827
3.29,settle,6.529215263961846,-3.7236332128923713,0.20159813156096626,74.58599963083377,-22.88002624818294,5.159813156096627
3.3000000000000003,settle,6.536701472102356,-3.7240763723462598,0.19904843816457768,74.95194344095503,-26.39179753544675,4.904843816457769
3.31,settle,6.544196160754778,-3.7245415665804815,0.19642938324332562,74.92527361810696,-25.554593368161893,4.642938324332563
3.3200000000000003,settle,6.551638955059376,-3.7250863767097444,0.19413005793300264,74.3822585680643,-20.86555028411098,4.413005793300265
3.33,settle,6.559020505955098,-3.7256899525479628,0.19255096036772554,73.58841558662415,-12.187086443198506,4.255096036772555
3.34,settle,6.56626727347312,-3.7263956123165762,0.19190474890101086,72.10504548360677,-2.358339902558147,4.190474890101087
3.35,settle,6.573354450344859,-3.727137198569428,0.1922279202729051,70.26740821144112,6.966126327996563,4.222792027290511
3.36,settle,6.580259504059774,-3.727895103459474,0.1934264166628814,68.19627682168957,15.149312739689465,4.3426416662881415
3.37,settle,6.586932347269307,-3.728638839725707,0.1953834996668395,66.01557965243543,22.59575119985724,4.538349966683949
3.38,settle,6.593412243292787,-3.7294253133001156,0.1980807189268059,64.3381672026401,29.40447983908175,4.808071892680591
3.39,settle,6.599811687220988,-3.730167791611718,0.20084565057561954,63.827901883666115,26.17434656947473,5.084565057561955
3.4,settle,6.606142061858912,-3.73080595641509,0.20318421866127537,63.46086444168817,20.62303313126084,5.3184218661275375
3.41,settle,6.612504163311588,-3.7314227398967557,0.20469163166492402,63.742378118229745,11.305724917024364,5.469163166492402
3.42,settle,6.61889750899165,-3.732043807807267,0.20524227884599688,64.06113076397561,1.6188406637243218,5.524227884599689
3.43,settle,6.625319420201333,-3.7326832867492885,0.204829200300937,64.31359814848467,-7.874841162489234,5.482920030093699
3.44,settle,6.631687650948195,-3.733317642281305,0.20356857693785138,63.867502468583645,-15.623578523175732,5.356857693785138
3.45,settle,6.6380784712106715,-3.7339387600306178,0.20172226636651008,63.91816297729773,-19.806411040780986,5.172226636651009
3.46,settle,6.6444620139506,-3.734543733037341,0.19970034291478506,63.75808793840162,-19.974000402761945,4.970034291478506
3.47,settle,6.6508244632557325,-3.735167874658119,0.19788060755384743,63.53766710216693,-16.59491713852081,4.788060755384743
3.48,settle,6.657089083028544,-3.73583615702013,0.19651955376648683,62.70796280133223,-10.871849941969101,4.651955376648684
3.49,settle,6.6633279539566646,-3.7365910168159546,0.19589829226587227,62.532192299699496,-3.221431234004889,4.589829226587227
3.5,settle,6.66961457275051,-3.7374286392875673,0.19603251193068266,63.14467245726214,4.360817701235374,4.6032511930682665
3.5100000000000002,settle,6.675976589638329,-3.7383389699495213,0.19687817538541336,63.93640244563507,10.964503367237752,4.687817538541336
3.52,settle,6.6824097068202875,-3.739302258603153,0.19824905652600786,64.55532536108863,15.137377446562686,4.824905652600786
3.5300000000000002,settle,6.688888970855022,-3.740326887938415,0.199869826715464,64.8120373376827,16.096096414797266,4.9869826715464
3.54,settle,6.695281062965491,-3.7414090329507337,0.2010959883320794,64.13395267363681,9.433607877517268,5.10959883320794
3.5500000000000003,settle,6.701704433227576,-3.742511961408264,0.20161384348088845,64.35686720977174,2.415153639847752,5.161384348088846
3.56,settle,6.708155029187994,-3.743605929571569,0.20148010819872436,64.5401924924486,-3.6367749444340416,5.148010819872437
3.5700000000000003,settle,6.7145895669874465,-3.7446639825740116,0.20084695281229523,64.13243131099283,-7.832994654223012,5.084695281229523
3.58,settle,6.720908530950906,-3.745628018563483,0.199968500949828,62.838526007494366,-9.411800095090054,4.9968500949828
3.59,settle,6.727075874012304,-3.7465023836873197,0.19905395223448458,61.18627571362655,-8.699573655221602,4.905395223448458
