time_s,jump_idx,requested_height_cm,phase,height_cm,vz_cm_s,measured_rise_cm,ground_contact
3.0699999999999785,1,35.0,crouch,17.293655243981302,-66.71044188935036,0.235634825834119,0
3.0799999999999783,1,35.0,crouch,16.569834665626672,-76.1372831440068,0.235634825834119,0
3.089999999999978,1,35.0,crouch,15.815601229024148,-67.98738216028141,0.235634825834119,1
3.099999999999978,1,35.0,crouch,15.449371738815513,-16.35440068568589,0.235634825834119,1
3.1099999999999777,1,35.0,crouch,15.520046161544384,19.79021837817391,0.235634825834119,1
3.1199999999999775,1,35.0,crouch,15.815370684396695,32.93613256855396,0.235634825834119,1
3.1299999999999772,1,35.0,crouch,16.119453069071124,27.02806449066632,0.235634825834119,1
3.139999999999977,1,35.0,crouch,16.330544723031682,17.15804046898391,0.235634825834119,1
3.149999999999977,1,35.0,crouch,16.443144137486676,7.449346219211463,0.235634825834119,1
3.1599999999999766,1,35.0,crouch,16.468151993424783,-0.5258760651927806,0.235634825834119,1
