step,time_s,ball_x,ball_y,radius_m,distance_to_edge_m,speed_mps,v_radial_mps,sub_skill,action_name,is_boundary_active
10680,106.8,0.3995,1.0429,1.1168,0.8832,0.5625,-0.4705,stop,roam_stance_pause,0
10690,106.9,0.357,1.0171,1.078,0.922,0.4003,-0.2483,stop,roam_stance_pause,0
10700,107.0,0.321,1.0058,1.0558,0.9442,0.3542,-0.1993,curve,roam_curve_right,0
10710,107.1,0.2814,0.9968,1.0358,0.9642,0.4987,-0.2237,curve,roam_curve_right,0
10720,107.2,0.2313,0.9868,1.0136,0.9864,0.5938,-0.2484,curve,roam_curve_right,0
10730,107.3,0.1644,0.9755,0.9893,1.0107,0.6925,-0.2246,curve,roam_curve_right,0
10740,107.4,0.0921,0.964,0.9684,1.0316,0.7831,-0.2055,curve,roam_curve_right,0
10750,107.5,0.0139,0.9496,0.9497,1.0503,0.825,-0.1543,curve,roam_curve_right,0
10760,107.6,-0.0701,0.9361,0.9387,1.0613,0.8737,-0.06,curve,roam_curve_right,0
10770,107.7,-0.1574,0.9211,0.9345,1.0655,0.8976,-0.0009,curve,roam_curve_right,0
10780,107.8,-0.2476,0.9076,0.9407,1.0593,0.931,0.126,curve,roam_curve_right,0
10790,107.9,-0.3406,0.8934,0.9561,1.0439,0.9579,0.2009,curve,roam_curve_right,0
10800,108.0,-0.4361,0.8807,0.9828,1.0172,0.9771,0.3201,curve,roam_curve_right,0
10810,108.1,-0.5313,0.8705,1.0198,0.9802,0.9741,0.429,move,roam_forward_cruise,0
10820,108.2,-0.6296,0.8636,1.0687,0.9313,0.9964,0.5455,move,roam_forward_cruise,0
10830,108.3,-0.7292,0.8632,1.1299,0.8701,1.0047,0.6584,move,roam_forward_cruise,0
10840,108.4,-0.8302,0.8652,1.1991,0.8009,1.012,0.7452,move,roam_forward_cruise,0
10850,108.5,-0.9315,0.8716,1.2757,0.7243,1.0147,0.7932,move,roam_forward_cruise,0
10860,108.6,-1.0328,0.881,1.3575,0.6425,1.0115,0.6545,turn,boundary_turn_inward,1
10870,108.7,-1.1328,0.8897,1.4404,0.5596,1.0062,0.8339,turn,boundary_turn_inward,1
10880,108.8,-1.2317,0.8897,1.5194,0.4806,0.9806,0.7584,turn,boundary_turn_inward,1
10890,108.9,-1.329,0.8806,1.5943,0.4057,0.9629,0.7161,turn,boundary_turn_inward,1
10900,109.0,-1.4238,0.8628,1.6648,0.3352,0.959,0.6861,turn,boundary_turn_inward,1
10910,109.1,-1.5133,0.8405,1.7311,0.2689,0.4501,0.3741,stop,boundary_emergency_brake,1
10920,109.2,-1.5593,0.8357,1.7691,0.2309,0.4312,0.3589,stop,boundary_emergency_brake,1
10930,109.3,-1.6011,0.8316,1.8042,0.1958,0.4208,0.3536,stop,boundary_emergency_brake,1
10940,109.4,-1.6439,0.8274,1.8404,0.1596,0.3927,0.3202,stop,boundary_emergency_brake,1
10950,109.5,-1.6504,0.8223,1.844,0.156,0.1236,-0.1235,curve,roam_curve_left,0
10960,109.6,-1.6307,0.8197,1.8251,0.1749,0.3124,-0.2851,curve,roam_curve_left,0
10970,109.7,-1.592,0.8188,1.7902,0.2098,0.4447,-0.3983,curve,roam_curve_left,0
10980,109.8,-1.5467,0.8082,1.7452,0.2548,0.5067,-0.5031,turn,roam_pivot_turn,0
10990,109.9,-1.5048,0.7715,1.6911,0.3089,0.6425,-0.5599,turn,roam_pivot_turn,0
11000,110.0,-1.474,0.7127,1.6372,0.3628,0.7145,-0.5184,turn,roam_pivot_turn,0
11010,110.1,-1.4575,0.6408,1.5921,0.4079,0.7616,-0.3918,turn,roam_pivot_turn,0
11020,110.2,-1.452,0.5624,1.5571,0.4429,0.7974,-0.2785,turn,roam_pivot_turn,0
11030,110.3,-1.4586,0.4811,1.5359,0.4641,0.8357,-0.1568,stop,roam_stance_pause,0
11040,110.4,-1.4697,0.4119,1.5263,0.4737,0.569,-0.0557,stop,roam_stance_pause,0
11050,110.5,-1.4768,0.3566,1.5193,0.4807,0.5546,-0.1534,stop,roam_stance_pause,0
11060,110.6,-1.4786,0.3173,1.5123,0.4877,0.3706,-0.0274,turn,boundary_turn_inward,1
11070,110.7,-1.4762,0.281,1.5027,0.4973,0.3746,-0.1318,curve,roam_curve_right,0
11080,110.8,-1.4653,0.2397,1.4848,0.5152,0.4771,-0.1959,curve,roam_curve_right,0
11090,110.9,-1.4554,0.1884,1.4676,0.5324,0.5887,-0.1535,curve,roam_curve_right,0
11100,111.0,-1.4445,0.1274,1.4501,0.5499,0.654,-0.1917,curve,roam_curve_right,0
11110,111.1,-1.43,0.0602,1.4313,0.5687,0.7152,-0.1923,curve,roam_curve_right,0
11120,111.2,-1.4133,-0.0099,1.4133,0.5867,0.7361,-0.1657,curve,roam_curve_right,0
11130,111.3,-1.3937,-0.0836,1.3962,0.6038,0.7906,-0.1645,curve,roam_curve_right,0
11140,111.4,-1.3672,-0.1619,1.3767,0.6233,0.8424,-0.2183,curve,roam_curve_right,0
11150,111.5,-1.3338,-0.2407,1.3554,0.6446,0.883,-0.1863,curve,roam_curve_right,0
11160,111.6,-1.3028,-0.3251,1.3428,0.6572,0.9087,-0.0962,curve,roam_curve_right,0
11170,111.7,-1.2769,-0.4125,1.3419,0.6581,0.925,0.1412,move,roam_forward_cruise,0
11180,111.8,-1.2647,-0.5051,1.3618,0.6382,0.9606,0.318,turn,boundary_turn_inward,1
11190,111.9,-1.2539,-0.5963,1.3885,0.6115,0.8954,0.1431,turn,boundary_turn_inward,1
11200,112.0,-1.2215,-0.6798,1.3979,0.6021,0.9081,0.0829,turn,boundary_turn_inward,1
11210,112.1,-1.1758,-0.7571,1.3985,0.6015,0.9004,-0.0606,turn,boundary_turn_inward,1
11220,112.2,-1.1258,-0.8339,1.401,0.599,1.083,-0.2693,move,roam_forward_cruise,0
11230,112.3,-1.0857,-0.9153,1.42,0.58,0.8815,0.0868,turn,boundary_turn_inward,1
11240,112.4,-1.0602,-1.0067,1.462,0.538,0.9482,0.2948,turn,boundary_turn_inward,1
11250,112.5,-1.0351,-1.1001,1.5105,0.4895,0.9318,0.2672,turn,boundary_turn_inward,1
11260,112.6,-1.0073,-1.1854,1.5556,0.4444,0.8532,0.2361,turn,boundary_turn_inward,1
11270,112.7,-0.9763,-1.2623,1.5958,0.4042,0.7847,0.2111,turn,boundary_turn_inward,1
11280,112.8,-0.9408,-1.3351,1.6332,0.3668,0.785,0.2169,turn,boundary_turn_inward,1
11290,112.9,-0.9082,-1.4054,1.6733,0.3267,0.7255,0.2894,turn,boundary_turn_inward,1
11300,113.0,-0.8812,-1.4727,1.7162,0.2838,0.6782,0.3031,turn,boundary_turn_inward,1
11310,113.1,-0.857,-1.5236,1.748,0.252,0.4524,0.0835,stop,boundary_emergency_brake,1
11320,113.2,-0.8332,-1.5511,1.7607,0.2393,0.1505,0.1045,stop,boundary_emergency_brake,1
11330,113.3,-0.8122,-1.5706,1.7682,0.2318,0.2464,-0.0096,turn,boundary_turn_inward,1
11340,113.4,-0.7931,-1.5733,1.7619,0.2381,0.2216,-0.2089,turn,roam_pivot_turn,0
11350,113.5,-0.7786,-1.567,1.7498,0.2502,0.4221,-0.3801,turn,roam_pivot_turn,0
11360,113.6,-0.763,-1.57,1.7455,0.2545,0.0572,0.0133,move,boundary_inward_drive,1
11370,113.7,-0.7492,-1.5654,1.7354,0.2646,0.2232,-0.2228,turn,roam_pivot_turn,0
11380,113.8,-0.6937,-1.5709,1.7172,0.2828,0.6745,-0.1926,turn,roam_pivot_turn,0
11390,113.9,-0.6352,-1.5765,1.6997,0.3003,0.62,-0.1733,stop,roam_stance_pause,0
11400,114.0,-0.5945,-1.5832,1.6911,0.3089,0.4619,-0.1408,stop,roam_stance_pause,0
11410,114.1,-0.5619,-1.5888,1.6853,0.3147,0.4793,-0.1788,stop,roam_stance_pause,0
11420,114.2,-0.5244,-1.5933,1.6774,0.3226,0.4031,-0.0766,curve,roam_curve_right,0
11430,114.3,-0.4822,-1.5999,1.671,0.329,0.5313,-0.0846,curve,roam_curve_right,0
11440,114.4,-0.4309,-1.606,1.6629,0.3371,0.6009,-0.1064,curve,roam_curve_right,0
11450,114.5,-0.3709,-1.6097,1.6519,0.3481,0.6343,-0.1269,curve,roam_curve_right,0
11460,114.6,-0.303,-1.611,1.6393,0.3607,0.7131,-0.0902,curve,roam_curve_right,0
11470,114.7,-0.2292,-1.6112,1.6274,0.3726,0.7508,-0.0647,curve,roam_curve_right,0
11480,114.8,-0.1547,-1.6108,1.6182,0.3818,0.8472,0.0037,turn,boundary_turn_inward,1
11490,114.9,-0.0819,-1.6127,1.6148,0.3852,0.7552,0.1024,turn,boundary_turn_inward,1
11500,115.0,-0.0093,-1.6144,1.6144,0.3856,0.8647,0.0845,turn,boundary_turn_inward,1
11510,115.1,0.0596,-1.6151,1.6162,0.3838,0.8218,0.1375,turn,boundary_turn_inward,1
11520,115.2,0.1268,-1.6129,1.6179,0.3821,0.7566,0.1701,turn,boundary_turn_inward,1
11530,115.3,0.1932,-1.6142,1.6257,0.3743,0.7374,0.2599,turn,boundary_turn_inward,1
11540,115.4,0.2643,-1.6193,1.6408,0.3592,0.82,0.4632,turn,boundary_turn_inward,1
11550,115.5,0.3391,-1.6336,1.6684,0.3316,0.8423,0.4091,turn,boundary_turn_inward,1
11560,115.6,0.4148,-1.6421,1.6936,0.3064,0.7289,0.3191,turn,boundary_turn_inward,1
11570,115.7,0.4853,-1.6438,1.7139,0.2861,0.6614,0.3131,turn,boundary_turn_inward,1
11580,115.8,0.5327,-1.641,1.7253,0.2747,0.2975,0.0522,turn,boundary_turn_inward,1
11590,115.9,0.5562,-1.6434,1.7349,0.2651,0.5537,0.4734,stop,boundary_emergency_brake,1
11600,116.0,0.571,-1.6399,1.7365,0.2635,0.4558,0.4501,stop,boundary_emergency_brake,1
11610,116.1,0.5702,-1.6302,1.727,0.273,0.4833,0.4683,stop,boundary_emergency_brake,1
11620,116.2,0.573,-1.6517,1.7483,0.2517,0.4788,0.4439,stop,boundary_emergency_brake,1
11630,116.3,0.5754,-1.6599,1.7568,0.2432,0.0814,0.0795,turn,boundary_turn_inward,1
11640,116.4,0.5818,-1.6493,1.7489,0.2511,0.1757,-0.1249,curve,roam_curve_left,0
11650,116.5,0.5932,-1.6206,1.7257,0.2743,0.3299,-0.2381,curve,roam_curve_left,0
11660,116.6,0.6087,-1.5791,1.6924,0.3076,0.453,-0.3294,curve,roam_curve_left,0
11670,116.7,0.6296,-1.5327,1.6569,0.3431,0.5059,-0.3189,curve,roam_curve_left,0
11680,116.8,0.6586,-1.4793,1.6193,0.3807,0.6218,-0.3587,curve,roam_curve_left,0
11690,116.9,0.6923,-1.4332,1.5917,0.4083,0.6399,-0.3029,curve,roam_curve_left,0
11700,117.0,0.7312,-1.3812,1.5628,0.4372,0.6579,-0.2769,turn,roam_pivot_turn,0
11710,117.1,0.7804,-1.3357,1.547,0.453,0.6871,-0.083,turn,roam_pivot_turn,0
11720,117.2,0.8346,-1.291,1.5373,0.4627,0.7077,-0.31,turn,roam_pivot_turn,0
11730,117.3,0.8924,-1.2537,1.5389,0.4611,0.5417,-0.2147,turn,roam_pivot_turn,0
11740,117.4,0.9519,-1.2183,1.5461,0.4539,0.5658,-0.0941,turn,roam_pivot_turn,0
11750,117.5,1.0078,-1.1832,1.5543,0.4457,0.6092,0.0067,turn,boundary_turn_inward,1
11760,117.6,1.0574,-1.1441,1.558,0.442,0.632,-0.0838,stop,roam_stance_pause,0
11770,117.7,1.0945,-1.0886,1.5437,0.4563,0.7875,-0.3764,stop,roam_stance_pause,0
11780,117.8,1.1253,-1.0406,1.5327,0.4673,0.4405,-0.139,curve,roam_curve_right,0
11790,117.9,1.1512,-1.0052,1.5283,0.4717,0.4056,-0.1668,curve,roam_curve_right,0
11800,118.0,1.1715,-0.9664,1.5186,0.4814,0.3931,-0.2226,curve,roam_curve_right,0
11810,118.1,1.1903,-0.919,1.5038,0.4962,0.4531,-0.2062,curve,roam_curve_right,0
11820,118.2,1.2041,-0.8689,1.4849,0.5151,0.4998,-0.2119,curve,roam_curve_right,0
11830,118.3,1.2203,-0.8149,1.4673,0.5327,0.5965,-0.2014,curve,roam_curve_right,0
11840,118.4,1.2428,-0.7536,1.4534,0.5466,0.6796,-0.1644,curve,roam_curve_right,0
11850,118.5,1.2674,-0.6874,1.4418,0.5582,0.751,-0.1558,curve,roam_curve_right,0
11860,118.6,1.2906,-0.6181,1.431,0.569,0.6774,-0.1996,curve,roam_curve_right,0
11870,118.7,1.3139,-0.5421,1.4213,0.5787,0.7875,-0.2667,curve,roam_curve_right,0
11880,118.8,1.3349,-0.4657,1.4138,0.5862,0.7522,-0.2215,curve,roam_curve_right,0
11890,118.9,1.3458,-0.3893,1.401,0.599,0.978,-0.6265,move,roam_forward_cruise,0
11900,119.0,1.3527,-0.3134,1.3886,0.6114,0.9139,-0.5221,move,roam_forward_cruise,0
11910,119.1,1.366,-0.2365,1.3863,0.6137,0.9048,-0.5879,move,roam_forward_cruise,0
11920,119.2,1.3772,-0.1587,1.3863,0.6137,0.9341,-0.5655,move,roam_forward_cruise,0
11930,119.3,1.4024,-0.0799,1.4046,0.5954,0.8085,-0.0447,turn,boundary_turn_inward,1
11940,119.4,1.4381,-0.0058,1.4381,0.5619,0.8588,0.2496,turn,boundary_turn_inward,1
11950,119.5,1.4714,0.065,1.4729,0.5271,0.8746,0.2098,turn,boundary_turn_inward,1
11960,119.6,1.5029,0.1304,1.5086,0.4914,0.8413,0.1879,turn,boundary_turn_inward,1
11970,119.7,1.5293,0.1919,1.5413,0.4587,0.8366,0.2225,turn,boundary_turn_inward,1
11980,119.8,1.5497,0.2566,1.5708,0.4292,0.8219,0.1797,turn,boundary_turn_inward,1
11990,119.9,1.5667,0.315,1.5981,0.4019,0.7177,0.1848,turn,boundary_turn_inward,1
12000,120.0,1.5748,0.3711,1.618,0.382,0.6063,0.116,turn,boundary_turn_inward,1
