time_s,phase,heading_x,heading_y,x_cm,y_cm,vx_cm_s,vy_cm_s
6.379999999999999893e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.808784485779702891e+02,-2.731151143122680764e+02,-2.230762699071383182e+01,-1.171766951076748597e+02
6.390000000000000568e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.806731141912080147e+02,-2.743279774335153434e+02,-2.085035843614095441e+01,-1.209130375416235239e+02
6.400000000000000355e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.804591593419117430e+02,-2.755364050846612258e+02,-2.159808118843733737e+01,-1.206095928610591272e+02
6.410000000000000142e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.802509601238955383e+02,-2.767158757700477736e+02,-2.040264482635305754e+01,-1.159113788100098645e+02
6.419999999999999929e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.800251383888145256e+02,-2.779157052348386401e+02,-2.277615466403475608e+01,-1.194724624992211233e+02
6.429999999999999716e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.797987174658972549e+02,-2.791032302375499512e+02,-2.289109942089063310e+01,-1.184355287725736190e+02
6.440000000000000391e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.795683895870728293e+02,-2.802633535072565110e+02,-2.321997336348302099e+01,-1.141989187678104543e+02
6.450000000000000178e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.793326592069058165e+02,-2.814459642396880668e+02,-2.379194269506754011e+01,-1.204079103988462691e+02
6.459999999999999964e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.790936380109872630e+02,-2.826224534735944189e+02,-2.417844560793836806e+01,-1.157648460904863867e+02
6.469999999999999751e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.788536675514894227e+02,-2.838155196497025941e+02,-2.413193140044285556e+01,-1.212003023188480171e+02
6.480000000000000426e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.786108775515756975e+02,-2.850121391475839232e+02,-2.435515450225716805e+01,-1.193247757176510362e+02
6.490000000000000213e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.783670286258173405e+02,-2.861953669664245581e+02,-2.450266697149108097e+01,-1.178334708336804937e+02
6.500000000000000000e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.781127055469108882e+02,-2.873467247910895708e+02,-2.617250750111539404e+01,-1.131828604701868812e+02
6.509999999999999787e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.778636339722261255e+02,-2.885104961064226359e+02,-2.440894005917705201e+01,-1.182816912701166530e+02
6.520000000000000462e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.776089456478247826e+02,-2.896776066952910469e+02,-2.515823335137532979e+01,-1.180910430112800782e+02
6.530000000000000249e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.773663398031030169e+02,-2.908418048493207380e+02,-2.410337580813286706e+01,-1.146939680828524644e+02
6.540000000000000036e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.771165406646181282e+02,-2.920322354768664468e+02,-2.524297075784091504e+01,-1.196092207815603388e+02
6.549999999999999822e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.768652143018932179e+02,-2.932228903198673606e+02,-2.524689825301886259e+01,-1.186178443149492239e+02
6.560000000000000497e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.766139476375957997e+02,-2.944024201472289519e+02,-2.511864698479073255e+01,-1.174612920381751024e+02
6.570000000000000284e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.763629894230299442e+02,-2.955720078105677544e+02,-2.510549952726772815e+01,-1.166065891726943988e+02
6.580000000000000071e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.761019364942686138e+02,-2.967164595966359002e+02,-2.697849121434986586e+01,-1.128535991430793501e+02
6.589999999999999858e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.758604614564801523e+02,-2.978561158765758137e+02,-2.283509790106714377e+01,-1.144151921068093287e+02
6.600000000000000533e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.756254795700872364e+02,-2.990324067525671694e+02,-2.323040579569521569e+01,-1.197986688181583048e+02
6.610000000000000320e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.753907531700903633e+02,-3.002052618746262169e+02,-2.381275764289761554e+01,-1.155782203403745285e+02
6.620000000000000107e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.751597064205955689e+02,-3.013958390046327054e+02,-2.305401198039439947e+01,-1.208177424229741774e+02
6.629999999999999893e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.749308085107871307e+02,-3.025909032771337479e+02,-2.270532056432516299e+01,-1.191115782397064891e+02
6.640000000000000568e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.747083423746507265e+02,-3.037775921572633706e+02,-2.194498326523331855e+01,-1.183170310646598296e+02
6.650000000000000355e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.744925399874088043e+02,-3.049600278598047112e+02,-2.134008981598543997e+01,-1.180972100817945005e+02
6.660000000000000142e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.742822271643095178e+02,-3.061402505391399700e+02,-2.090379920148515325e+01,-1.182297845484069541e+02
6.669999999999999929e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.740699633113582081e+02,-3.073045079397689960e+02,-2.146554119781830750e+01,-1.147708599521701132e+02
6.679999999999999716e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.738660025502130679e+02,-3.084881054941495222e+02,-1.999715455373129558e+01,-1.205172150754759457e+02
6.690000000000000391e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.736447287238880790e+02,-3.096485272238058428e+02,-2.159921108072729012e+01,-1.151625215381691305e+02
6.700000000000000178e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.734425944280377507e+02,-3.108364382578861864e+02,-1.980837651375261999e+01,-1.206200126983294467e+02
6.709999999999999964e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.732416890190010577e+02,-3.120365647573495380e+02,-2.011007770982024567e+01,-1.199648258991221610e+02
6.719999999999999751e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.730389624602735239e+02,-3.132380309215278658e+02,-2.048339429037514137e+01,-1.201492036970194022e+02
6.730000000000000426e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.728351426898177010e+02,-3.144335716002425443e+02,-2.090491944036486061e+01,-1.203408740747756269e+02
6.740000000000000213e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.726234882779116333e+02,-3.156307038542429950e+02,-2.137946551501544690e+01,-1.194863368383350775e+02
6.750000000000000000e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.724054928741803110e+02,-3.168001456052166986e+02,-2.235729157544210111e+01,-1.149972720164909248e+02
6.759999999999999787e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.721976680330666341e+02,-3.179883661839784281e+02,-2.033014262081503176e+01,-1.208088210583674567e+02
6.770000000000000462e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.719876316345562373e+02,-3.191683068356571198e+02,-2.107434614462374611e+01,-1.162894784533825288e+02
6.780000000000000249e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.717959055437052598e+02,-3.203783348547335663e+02,-1.880869384572824288e+01,-1.210587698404477948e+02
6.790000000000000036e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.716095731526811505e+02,-3.215889911989956431e+02,-1.847765793063457807e+01,-1.208093666459319167e+02
6.799999999999999822e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.714260684877377230e+02,-3.227748883365727579e+02,-1.869609658414765008e+01,-1.198691858899950660e+02
6.810000000000000497e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.712397749811818244e+02,-3.239716980710495022e+02,-1.858558331834465704e+01,-1.192800644783707469e+02
6.820000000000000284e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.710509337766342242e+02,-3.251428506948373069e+02,-1.924289012496026174e+01,-1.155595153078859454e+02
6.830000000000000071e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.708730847672998721e+02,-3.263400499483181534e+02,-1.717651848658627856e+01,-1.220805043577671825e+02
6.839999999999999858e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.706926448621056238e+02,-3.275297245901564338e+02,-1.832370412826692530e+01,-1.169984224648822959e+02
6.850000000000000533e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.705259824491269569e+02,-3.287334975798391952e+02,-1.595094940248763749e+01,-1.223384201539454637e+02
6.860000000000000320e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.703604166151566801e+02,-3.299455233191847014e+02,-1.608471032455367222e+01,-1.220690786446217970e+02
6.870000000000000107e+00,2.000000000000000000e+00,6.123233995736766036e-17,-1.000000000000000000e+00,4.702067264269155658e+02,-3.311406663200274920e+02,-1.498534328945514993e+01,-1.175332404734690073e+02
