time_s,phase,angle_deg,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s,lane_error_cm
3.179999999999976,JUMP +60°,60.0,4.2943810390129675,-0.5516725637323945,161.4434092331049,-63.78533031769968,173.58727703534564,91.87750973298536
3.189999999999976,JUMP +60°,60.0,4.310321563606407,-0.5578660233381505,158.28984714739016,-60.795006641996274,169.5632877203804,92.85979685529836
3.1999999999999758,JUMP +60°,60.0,4.326057677355578,-0.5639453028083821,156.7726622783619,-60.34262965387745,167.98482250307714,93.8375225018322
3.2099999999999755,JUMP +60°,60.0,4.342012226182458,-0.5703809078124009,162.16505293879126,-68.55329849020623,176.0598169047335,94.82010771452005
3.2199999999999753,JUMP +60°,60.0,4.357965870355252,-0.5768530103302093,157.713489243718,-61.65383483478289,169.336174632779,95.80695343522353
3.229999999999975,JUMP +60°,60.0,4.374067128548879,-0.5836496190906714,162.81025174826488,-71.28185977734167,177.7309247363834,96.79505906497927
3.239999999999975,JUMP +60°,60.0,4.390227746214115,-0.5906243660014308,162.0403978014007,-70.00832931453412,176.51701530744407,97.78520426504996
3.2499999999999747,JUMP +60°,60.0,4.4061862318086975,-0.5973885468407036,158.28129058996325,-65.94267521940775,171.4683742441057,98.77602641586591
3.2599999999999745,JUMP +60°,60.0,4.422173528302272,-0.6042903541112653,161.06088068020583,-70.87043113906162,175.96370448282786,99.76837418931393
3.2699999999999743,JUMP +60°,60.0,4.438119590163777,-0.6111680038034796,158.37120794245547,-66.90148682578535,171.92221626262616,100.76485352309615
3.279999999999974,JUMP +60°,60.0,4.4541723325726235,-0.6181406728818138,162.0097555443522,-71.37862309981344,177.0369134592161,101.77180524309657
3.289999999999974,JUMP +60°,60.0,4.4701528173083815,-0.6247635358519309,158.44923246542626,-62.58282333132959,170.36070276035818,102.79693955760382
3.2999999999999736,JUMP +60°,60.0,4.48616291192145,-0.6316896458503014,161.37880776686617,-73.70096755209674,177.41181531783715,103.81509761903129
3.3099999999999734,JUMP +60°,60.0,4.501890396363922,-0.6384787284551087,155.48619221252417,-65.86398224007543,168.86094908317608,104.82204735348523
3.319999999999973,JUMP +60°,60.0,4.517822879008186,-0.6456511122257488,160.771852692833,-73.28921144707301,176.68870120304743,105.8332674855877
3.329999999999973,JUMP +60°,60.0,4.533763148329582,-0.6527985653423033,158.44026700401278,-69.8725808956204,173.16320558743962,106.85262109767658
3.3399999999999728,JUMP +60°,60.0,4.549792240284297,-0.6600005520372927,161.43778685875375,-73.34844368665543,177.319353757865,107.88311431077533
3.3499999999999726,JUMP +60°,60.0,4.565785380064585,-0.6672339601937187,158.83436065705348,-71.29153406568744,174.10007741174041,108.91509051539137
