time_s,jump_idx,requested_height_cm,phase,height_cm,vz_cm_s,vx_cm_s,measured_rise_cm,ground_contact
2.5199999999999902,0,20.0,move,18.376622462726903,6.415939395637427,136.85788460783678,20.988664020910587,1
2.52999999999999,0,20.0,move,18.408452383811905,0.3273499254915583,136.53507449045793,20.988664020910587,1
2.53999999999999,0,20.0,move,18.394310233659002,-2.8012826403485738,132.5297039584776,20.988664020910587,1
2.5499999999999896,0,20.0,move,18.35808408900442,-4.897110484169268,138.02681346884555,20.988664020910587,1
2.5599999999999894,0,20.0,move,18.324259122106838,-2.8224148624127845,137.6257732883431,20.988664020910587,1
2.569999999999989,0,20.0,move,18.316668055505655,-0.5634604488489916,137.23658552927418,20.988664020910587,1
2.579999999999989,0,20.0,move,18.316982505417425,-0.5843407353013613,136.64818522080193,20.988664020910587,1
2.5899999999999888,0,20.0,move,18.29874961058218,-2.7635901281092123,131.73460568828517,20.988664020910587,1
2.5999999999999885,0,20.0,move,18.266420519897558,-4.478658390861743,137.09561148085854,20.988664020910587,1
2.6099999999999883,0,20.0,move,18.22568488269947,-4.573407114891194,135.68911172850292,20.988664020910587,1
2.619999999999988,0,20.0,move,18.182270781769926,-4.510500891213959,135.10907126536637,20.988664020910587,1
2.629999999999988,0,20.0,move,18.159450612722345,-1.281897530187155,135.28966362773855,20.988664020910587,1
2.6399999999999877,0,20.0,move,18.149736490468023,-2.1266143003280327,135.50304985066984,20.988664020910587,1
2.6499999999999875,0,20.0,move,18.127876110154343,-2.8130205630799896,134.85709308028896,20.988664020910587,1
2.6599999999999873,0,20.0,move,18.111937887400796,-1.4826794210212366,130.4483613831636,20.988664020910587,1
2.669999999999987,0,20.0,move,18.115050936671516,0.6394105635314583,136.4489670220848,20.988664020910587,1
2.679999999999987,0,20.0,move,18.151240526257396,4.843308440039741,135.11309585558914,20.988664020910587,1
2.6899999999999866,0,20.0,move,18.220024202505066,7.863233717539478,133.66922398354038,20.988664020910587,1
2.6999999999999864,0,20.0,move,18.31808180118992,9.423527286708808,129.61195306738554,20.988664020910587,1
2.709999999999986,0,20.0,move,18.402865049915043,7.535167047663771,134.3075959661766,20.988664020910587,1
2.719999999999986,0,20.0,move,18.47512198346991,6.478226613748495,133.99489257749025,20.988664020910587,1
2.7299999999999858,0,20.0,move,18.50669292771675,0.46639866147987696,133.5716009870334,20.988664020910587,1
2.7399999999999856,0,20.0,move,18.492026605741703,-3.2012948197418343,132.88863982494811,20.988664020910587,1
2.7499999999999853,0,20.0,move,18.451880365927632,-4.901120836105603,131.97216297717415,20.988664020910587,1
2.759999999999985,0,20.0,move,18.40944927055036,-3.936862043710481,127.36654803223044,20.988664020910587,1
2.769999999999985,0,20.0,move,18.371783176081173,-4.882791196933547,133.07306207687319,20.988664020910587,1
2.7799999999999847,0,20.0,move,18.311629193983535,-7.213096781660605,131.14757160973673,20.988664020910587,1
2.7899999999999845,0,20.0,move,18.24516291660063,-6.534841488393097,130.45959883734676,20.988664020910587,1
2.7999999999999843,0,20.0,move,18.20429288912749,-3.0762106742179887,130.45496169605465,20.988664020910587,1
2.809999999999984,1,35.0,move,18.20968652409357,2.6143307892924166,126.51250418551412,0.0,1
2.819999999999984,1,35.0,move,18.231400179975246,1.199723159053297,132.46168126469516,-0.005393634966080474,1
2.8299999999999836,1,35.0,move,18.256800923576986,2.8033260149609984,130.18471858880764,-0.027107290847755428,1
2.8399999999999834,1,35.0,move,18.30327693352243,5.166219160372676,129.16502092003836,-0.05250803444949437,1
2.849999999999983,1,35.0,move,18.376002984752386,8.099283199366887,129.21562650923005,-0.09898404439493969,1
2.859999999999983,1,35.0,move,18.441642902484983,5.1082909764447955,128.96887736125598,-0.17171009562489403,1
2.869999999999983,1,35.0,move,18.477078180212576,1.516683965354451,124.70579761582248,-0.23735001335749295,1
2.8799999999999826,1,35.0,move,18.462213652417542,-4.119517976446856,130.74485785662787,-0.272785291085087,1
2.8899999999999824,1,35.0,move,18.423812193514223,-4.607761927302032,129.36668168594687,-0.257920763290051,1
2.899999999999982,1,35.0,move,18.38404289348125,-4.257358914665554,127.66053458149327,-0.21951930438673384,1
2.909999999999982,1,35.0,move,18.351362866817013,-3.0129541644326743,126.34626074827028,-0.17975000435375976,1
2.9199999999999817,1,35.0,move,18.33440713783426,-1.4035366042054291,126.072879000186,-0.14706997768952346,1
2.9299999999999815,1,35.0,move,18.31856980063283,-3.809510287311815,126.21474710497979,-0.1301142487067669,1
2.9399999999999813,1,35.0,move,18.266218737875725,-6.855949355013631,121.99296864268099,-0.11427691150533992,1
2.949999999999981,1,35.0,move,18.174705918023363,-11.14159970568699,128.2347859649733,-0.06192584874823437,1
2.959999999999981,1,35.0,move,18.07809737622388,-9.686619711628671,127.87253118633764,0.029586971104128557,1
2.9699999999999807,1,35.0,move,18.013683412718617,-4.546365216796742,128.4684364882949,0.12619551290360964,1
2.9799999999999804,1,35.0,move,18.01794704012104,2.15311899561515,124.44418074609136,0.19060947640887338,1
2.9899999999999802,1,35.0,move,18.050694951256403,3.7596926995712314,128.25910927080992,0.18634584900645013,1
2.99999999999998,1,35.0,move,18.107030741292835,6.62391517475619,126.9709874253024,0.1535979378710861,1
3.00999999999998,1,35.0,move,18.181154099169298,6.910112548882154,122.42698924686705,0.09726214783465637,1
3.0199999999999796,1,35.0,move,18.244392982819075,4.92812320841116,127.29038422932655,0.02313878995819363,1
3.0299999999999794,1,35.0,move,18.292784475316388,3.8759708815999563,125.68330952279759,-0.040100093691583516,1
3.039999999999979,1,35.0,move,18.33311072320714,3.8120462336699594,124.90340579029795,-0.08849158618889907,1
3.049999999999979,1,35.0,move,18.381914994054725,4.456991356010654,120.3924335967021,-0.1288178340796503,1
3.0599999999999787,1,35.0,move,18.39931574091599,-0.9322618357120144,126.29776534222155,-0.17762210492723307,1
3.0699999999999785,1,35.0,move,18.37951444490513,-3.611355920147452,124.97188036944003,-0.1950228517885011,1
3.0799999999999783,1,35.0,move,18.341751566879026,-4.0916183175723,124.70406579778899,-0.1752215557776382,1
3.089999999999978,1,35.0,move,18.31749801730181,-1.918411852566557,124.27473645522093,-0.13745867775153686,1
3.099999999999978,1,35.0,move,18.325147971476962,2.153830228639713,124.8037104338687,-0.11320512817431794,1
3.1099999999999777,1,35.0,move,18.370705553376087,4.615274657044139,121.01695924228666,-0.12085508234947195,1
3.1199999999999775,1,35.0,move,18.395126288604693,0.13085749005957542,126.21547028406397,-0.1664126642485969,1
3.1299999999999772,1,35.0,move,18.393533537905547,-1.7829666754780218,125.71766716397683,-0.19083339947720268,1
3.139999999999977,1,35.0,move,18.36399409954276,-4.29748567411878,124.8001783380277,-0.18924064877805513,1
3.149999999999977,1,35.0,move,18.31660308147718,-5.464614024777936,123.7796567639984,-0.15970121041526952,1
3.1599999999999766,1,35.0,move,18.268888779654628,-5.063259822941049,123.27054878206216,-0.11231019234968775,1
3.1699999999999764,1,35.0,move,18.22095698584483,-4.895517934532298,122.80498632779504,-0.06459589052713599,1
