time_s,step,sub_skill,x_m,y_m,z_m,vx_m_s,vy_m_s,speed_m_s,cross_track_error_cm,curvature_1_m,heading_err_deg,dist_to_goal_m
1.95,195,curve,2.339039633342749,0.231946173257764,0.18337510637584897,1.3017644227169238,0.3889631956097312,1.3586327611943045,9.322377176929423,-0.345085920635521,2.6663283295737297,5.465884122141753
1.96,196,curve,2.351882272317045,0.2357298354258552,0.18282674641893998,1.2692401200350072,0.3684181782333917,1.3216287059379765,9.416738457642984,-0.345085920635521,3.165079573120296,5.453215327519646
1.97,197,curve,2.3649190357387746,0.23957843810822466,0.18197786949947087,1.324340071913544,0.39569882574156967,1.3821918053473,9.624930696765636,-0.36840902250902485,0.6361929726143576,5.440358902627656
1.98,198,curve,2.377952217059261,0.24345408045310576,0.1810685529038693,1.287165806912221,0.3812317340421008,1.3424356407384064,9.678069306354109,-0.36840902250902485,0.7848101977319608,5.427510858407284
1.99,199,curve,2.39124487986801,0.24751488350835013,0.18031603383452768,1.3287230293618386,0.4072093260055618,1.3897209518253675,9.722042142723023,-0.36840902250902485,0.24929210490463835,5.414415723823628
2.0,200,curve,2.4044221081872483,0.2515758868445228,0.1800437218419698,1.323013623696265,0.40449853436329847,1.3834681466473953,9.762275871230305,-0.36840902250902485,0.28998257419920287,5.401439925770703
2.0100000000000002,201,curve,2.417561417411909,0.25557474435287053,0.18025367923404595,1.3098783118817134,0.3963628689060895,1.368533783209444,9.80717058115805,-0.36840902250902485,0.46100467242862053,5.388503094415122
2.02,202,curve,2.430624584456032,0.2594321406342253,0.1807498507659701,1.304515944786102,0.37932504226964037,1.3585467742753803,9.86300280869481,-0.36840902250902485,1.0975529411867533,5.375639444465768
2.0300000000000002,203,curve,2.4434664874705763,0.2630605920643017,0.18133769689182738,1.2670507376186708,0.351795689068626,1.3149820449524348,9.933377267824378,-0.36840902250902485,1.8193601863092996,5.362989296027304
2.04,204,curve,2.4563773724110534,0.26676133139608654,0.1817355114047033,1.3074578150679739,0.3809545174826207,1.3618268181280382,10.145240827501052,-0.3875648067378184,-1.0777315378024968,5.350277229493731
2.05,205,curve,2.469312901924596,0.270467932633417,0.18202792413908753,1.2973104401623379,0.3746262487400003,1.3503181863543139,10.167631724905013,-0.3875648067378184,-0.9531653538032893,5.337544367372168
2.06,206,curve,2.4822510513578386,0.27420568205416884,0.1823020339975826,1.2916102228638624,0.37319701156427837,1.344445230289038,10.187119347756132,-0.3875648067378184,-0.9772068548882985,5.324814049843983
2.07,207,curve,2.4949317065587695,0.27787865857381805,0.18273934159716568,1.2485811100107804,0.36275249708606594,1.3002092763928155,10.205299309151624,-0.3875648067378184,-1.0773491171656502,5.31234111957141
2.08,208,curve,2.507846994417683,0.28161236771317844,0.1827642134360107,1.2970832799421992,0.3728633306419504,1.349611832507044,10.224507199275566,-0.3875648067378184,-0.931373412858375,5.299640646207926
2.09,209,curve,2.520777794001403,0.28526874642646943,0.18249532883383449,1.288693404912764,0.3609607588381871,1.3382912094483372,10.251564526186755,-0.3875648067378184,-0.5521508023664468,5.286924188208103
2.1,210,curve,2.533600995027499,0.2887980109710266,0.1822172454972066,1.2786251652421425,0.3492105977912151,1.3254547728233483,10.287645944274592,-0.3875648067378184,-0.1853089714888402,5.274311782563484
2.11,211,curve,2.5463615874509435,0.2922428658321373,0.1821172927325189,1.2742344150971316,0.3416900430584376,1.3192518448511665,10.329977441228234,-0.3875648067378184,0.07924648627257032,5.261760586205418
2.12,212,curve,2.5589389466614576,0.2955369856380004,0.1824986016881976,1.2443091303864922,0.3205223449349744,1.2849279301057328,10.518224349870659,-0.40174613712768703,-1.601973265585029,5.24938711413135
2.13,213,curve,2.571575636381682,0.2989408928343863,0.1831888636686273,1.2902290118024007,0.35506040677869816,1.3381923611194522,10.514090242378995,-0.40174613712768703,-2.5776733876915547,5.236963717458035
2.14,214,curve,2.5843879949970003,0.3024969008016236,0.18364568320292624,1.277982515053245,0.35617142296199067,1.326686621367905,10.499772598131774,-0.40174613712768703,-2.80681917386914,5.224376991692323
2.15,215,curve,2.5971158885155456,0.3060494214309529,0.18372411816231457,1.2691393014011276,0.3543022397887106,1.3176663627338445,10.483620840091195,-0.40174613712768703,-2.876720548888054,5.211877906344163
2.16,216,curve,2.6097543077143097,0.3095991489039697,0.1835688094614735,1.2602029718547567,0.35434692651891136,1.3090734412571967,10.465439123192128,-0.40174613712768703,-3.031370429278403,5.199471507683628
2.17,217,curve,2.622315886588415,0.3131249127791638,0.18323873962586507,1.25334233861791,0.3514087261019489,1.301673964767217,10.44759810797545,-0.40174613712768703,-3.0372894055710407,5.187143912058682
2.18,218,curve,2.6346158311458097,0.3165244470775452,0.1828453851933815,1.2127186307359081,0.33218919449625983,1.2573925951245497,10.435230743519842,-0.40174613712768703,-2.7392530630173066,5.175073265943677
2.19,219,curve,2.6469791432371412,0.31998912556738784,0.1825816929964157,1.2681618538109967,0.35475934920935326,1.3168480107107225,10.593537581928569,-0.4103055794439965,-5.334126849464883,5.162946731899904
2.2,220,curve,2.6595701086760686,0.3234396169237581,0.18244554688586687,1.2653777103095676,0.34779973503906736,1.312305378119563,10.53307670363292,-0.4103055794439965,-5.150231241770807,5.1505955591883525
2.21,221,curve,2.6721696145951768,0.32687180099298085,0.18222658337924633,1.2560108454463004,0.3405836311935017,1.301368684776025,10.47458930507273,-0.4103055794439965,-5.030175346684164,5.138238179753587
2.22,222,curve,2.6847108541254134,0.330256559901485,0.1820958841835874,1.2521571913679188,0.3369776969725835,1.2967079856896622,10.419450839958209,-0.4103055794439965,-4.997846531279869,5.125939366846658
2.23,223,curve,2.6972408539058548,0.33362750604145996,0.1822392289716693,1.2528393627492291,0.3369599365899673,1.297362118963171,10.365413466148999,-0.4103055794439965,-5.067748568143494,5.113654286553117
2.24,224,curve,2.7097854812836775,0.33704238377899076,0.18273757010653197,1.2525082937416903,0.3452072195294153,1.2992093943267768,10.307410782915344,-0.4103055794439965,-5.506637263054457,5.101360931827569
2.25,225,curve,2.7221396346984204,0.3404488013636393,0.1833196747600425,1.2447558386977084,0.3524998079352614,1.2937052263040572,10.246055433483724,-0.4103055794439965,-5.997551194896453,5.089260576242945
2.2600000000000002,226,curve,2.7344453467324064,0.34399840530747416,0.18370077168788657,1.2423451119408,0.3538719011068778,1.2917610845493817,10.169667596472486,-0.4103055794439965,-6.1873101589405115,5.0772217580533985
2.27,227,curve,2.746860633275348,0.34753305903361814,0.18376171881166709,1.236993480443537,0.35251304893123,1.2862419369335643,10.258045474688707,-0.412833621239172,-8.492142273892863,5.065076368060348
2.2800000000000002,228,curve,2.759194083759423,0.3510405027199744,0.1836321358457465,1.2297021774896462,0.3500686425862449,1.27855993205049,10.133269218811401,-0.412833621239172,-8.602528360680095,5.053014510435408
2.29,229,curve,2.771467256912519,0.3545212065079153,0.18334704974228608,1.224855549634597,0.346833171552295,1.2730138908746025,10.010047138769366,-0.412833621239172,-8.65088057160683,5.041014655047114
2.3000000000000003,230,curve,2.783711518064856,0.35796996257753333,0.18298440360815782,1.224763450615386,0.3435020501146929,1.27202168550552,9.88945195319046,-0.412833621239172,-8.638289299196348,5.029045092427108
2.31,231,curve,2.7957714325259913,0.3613616609644511,0.18278212339325647,1.1914214329367938,0.3360153555159197,1.2378979562159609,9.771177564617425,-0.412833621239172,-8.853626986566384,5.01725898419642
2.32,232,curve,2.8079512471693824,0.3648142688533775,0.18248134182696257,1.238189485169161,0.3531036408985626,1.2875540308660034,9.649052113358222,-0.412833621239172,-9.160186304065805,5.005361336178663
2.33,233,curve,2.820231919337914,0.3683458982892604,0.18219539066253448,1.2239288200325713,0.3537083858328472,1.274013884820256,9.520953349246168,-0.412833621239172,-9.511043506985116,4.993372681624944
2.34,234,curve,2.8324369615214913,0.3719067938104603,0.1820883351974319,1.2181251385813603,0.35744533986340826,1.2694865199102847,9.591805182562982,-0.4092046959455829,-11.97958840525198,4.981465557395249
2.35,235,curve,2.8446321982431306,0.3754887333359551,0.18218844495830058,1.22006792253327,0.3575660596785049,1.271384765768672,9.40194981381784,-0.4092046959455829,-12.135170349944785,4.969573797608179
2.36,236,curve,2.856841087161973,0.37903644384839846,0.1824457463176727,1.2189942051886902,0.3521497683942223,1.268840546193142,9.215670616587804,-0.4092046959455829,-12.091856107394209,4.957669870917262
2.37,237,curve,2.8687758459979626,0.3825325191848516,0.18286112167456584,1.1754677574839631,0.34841966934118457,1.2260182359443914,9.030797516383656,-0.4092046959455829,-12.669688925634805,4.946039290822484
2.38,238,curve,2.8807797154009975,0.38589110757758266,0.18341086523176284,1.183105842184932,0.3253216917951875,1.2270181893373058,8.860481924760812,-0.4092046959455829,-11.710419772770113,4.934332987532499
2.39,239,curve,2.893025863738543,0.389428667807633,0.18366850721955535,1.2217896764647975,0.355571022134286,1.2724781983584534,8.675712664714352,-0.4092046959455829,-12.754973215815836,4.922403044561814
2.4,240,curve,2.9052345592551223,0.3930275297843988,0.18356193912376276,1.2195783640417606,0.36279569519027516,1.2723962049956656,8.484362762936911,-0.4092046959455829,-13.298707132166165,4.9105194456680135
2.41,241,curve,2.917462639260384,0.3967264101274984,0.18324319045263154,1.2239485163986983,0.37443387320421506,1.2799416768733194,8.283365379625241,-0.4092046959455829,-13.959366315181297,4.8986288679640815
2.42,242,curve,2.9297219131217305,0.40054575061742875,0.18289877697008927,1.228960320308432,0.38433793464341415,1.2876564436597866,8.261562496245473,-0.3995987978531787,-16.46703309157014,4.8867215390001535
2.43,243,curve,2.941801083534535,0.40433020918328655,0.1824711690556365,1.189480441668707,0.3753528669645597,1.2472984790541906,7.993330889932358,-0.3995987978531787,-16.853368489218898,4.874995536742599
2.44,244,curve,2.95398317423488,0.40814976348369536,0.18188815239480843,1.2343200762816176,0.3860151988114197,1.293272509730752,7.722529944122088,-0.3995987978531787,-16.95412141391243,4.863174596252863
2.45,245,curve,2.966141985035312,0.41193384558980206,0.18140278706532592,1.2177834652498967,0.3783701933221895,1.2752100107161632,7.455052375915594,-0.3995987978531787,-17.100954485329925,4.851378633538232
2.46,246,curve,2.978223497184382,0.41566193833974024,0.18110540861967886,1.201977530291031,0.36969069255628256,1.2575457015501543,7.192455559804017,-0.3995987978531787,-17.193447564430738,4.839659629504017
2.47,247,curve,2.9902101930312064,0.4193124512889513,0.18109798222309081,1.1973650645848455,0.36302083752844894,1.251186327597983,6.9367321729320865,-0.3995987978531787,-17.22217357641474,4.828033010845731
2.48,248,curve,3.002182427824107,0.42295878837805223,0.1813761331959489,1.1971063614843176,0.36751214308191804,1.2522495023033093,6.6812945686665755,-0.3995987978531787,-17.68824509228706,4.8164249628503715
2.49,249,curve,3.0139248139999872,0.4266763851155498,0.18181986538303432,1.1565976008805245,0.37376613112031243,1.215491312653131,6.416691894278694,-0.3995987978531787,-18.80942462665811,4.80505673737607
2.5,250,curve,3.025853998030632,0.43035487582928905,0.1820411972550029,1.19934639198251,0.3729623396518927,1.2559986762572954,6.341222908598773,-0.3844716592541764,-20.154160984863324,4.793503644356845
2.5100000000000002,251,curve,3.0378077251316378,0.4340792719266686,0.1821423199222918,1.1921095347111235,0.37190461536185715,1.2487746737008332,6.020768557585801,-0.3844716592541764,-20.49349667727618,4.781934952899769
2.52,252,curve,3.049727333209781,0.43779400965582066,0.18230726375416761,1.1906220011029074,0.37083731435089967,1.247036913337083,5.701131754782446,-0.3844716592541764,-20.761248116502923,4.770404156445242
2.5300000000000002,253,curve,3.0616377840158515,0.4415003939907602,0.18270161383927475,1.1899428117247735,0.37005279479026376,1.2461552736748116,5.382289954141173,-0.3844716592541764,-21.03788285729999,4.758886518430754
2.54,254,curve,3.0735349384720765,0.4451519052338502,0.1831988137530845,1.189661936948978,0.3627636731717664,1.2437415353674839,5.068872903023772,-0.3844716592541764,-21.02750522766829,4.747381804698339
2.5500000000000003,255,curve,3.0849094377312714,0.4487734327585728,0.18346602219278066,1.0986176753581829,0.36236039329069963,1.1568344096002714,4.756193663802295,-0.3844716592541764,-22.633970673856638,4.736399307808611
2.56,256,curve,3.0966742493307122,0.4523572361114103,0.1834546233012229,1.1956408725478713,0.36406714638278237,1.2498407831329306,4.448969387970433,-0.3844716592541764,-21.63332834234659,4.7250293099776215
2.57,257,curve,3.10853693236507,0.4559814096922742,0.18336244124727769,1.1830732349490152,0.3634775029533704,1.2376502633643904,4.138134641871871,-0.3844716592541764,-22.107757448017296,4.713570467344121
2.58,258,curve,3.1203296379327874,0.4596189608087759,0.1833943523670582,1.1751849478298002,0.36538815571083405,1.2306779294110604,4.015254237726733,-0.364503336548514,-24.06604896118508,4.702187370989998
2.59,259,curve,3.132035285822613,0.4632555490556193,0.18355621518980597,1.1690545390230889,0.36516433564136214,1.224758550586557,3.646602358181167,-0.364503336548514,-24.47123828443385,4.690895656185848
2.6,260,curve,3.143717939316065,0.46689355423008744,0.1836968861832404,1.167589116584998,0.36325659240028585,1.222791763584464,3.277818601952202,-0.364503336548514,-24.744927915566574,4.679631822682134
2.61,261,curve,3.1553993365506083,0.47048575618338256,0.18350786071997305,1.168321660889523,0.3568095684858403,1.2215926372840928,2.9136156623304634,-0.364503336548514,-24.790344738327622,4.668369516379413
2.62,262,curve,3.1670920483865306,0.47401819735626877,0.18318431841680516,1.1696754039022874,0.3509502739636544,1.2211906670496395,2.5553839168554644,-0.364503336548514,-24.858429620854157,4.657094706666633
2.63,263,curve,3.178333921115448,0.477483914504534,0.18308381786276093,1.0903386849264778,0.3441433378132616,1.1433604352121223,2.204016946484321,-0.364503336548514,-26.02401598519927,4.646266242516502
2.64,264,curve,3.190017673317669,0.48098100618882494,0.1831508793733071,1.1954992692466484,0.3492243775981873,1.245462230931999,1.8493239419431529,-0.364503336548514,-25.156535075174126,4.635006099155273
2.65,265,curve,3.2018721784429736,0.4844949891102948,0.18330851880107368,1.1794270154284183,0.3524891362690896,1.230973872959989,1.492868945931482,-0.364503336548514,-25.891204570958678,4.62358265978844
2.66,266,curve,3.213606776744066,0.4880273895436591,0.1836979745518326,1.1688783425381664,0.3544265326487974,1.2214314334829524,1.3446359819547848,-0.3405276249296471,-27.630422200013406,4.612285255797061
2.67,267,turn,3.225251646888472,0.49156428756902787,0.18434330930974446,1.1615616375522306,0.35503998120805125,1.2146105656090898,0.9312544218778458,-0.3405276249296471,-28.127421485762405,4.601082447450591
2.68,268,curve,3.236665889804232,0.4943657743033341,0.18490179236757967,1.1033530325679402,0.27985467725325935,1.138291067722749,0.5925073253493349,-0.3405276249296471,-25.691231949507305,4.590034581661949
2.69,269,turn,3.24844921894645,0.49828092675527663,0.18515639752945232,1.2067265984517372,0.3623235044837454,1.259947381961756,0.14063548181762506,-0.3405276249296471,-28.585223490434043,4.578744383644511
2.7,270,curve,3.25981454621766,0.5009508263410845,0.18524741383071663,1.105543869711866,0.2408676351420294,1.1314788842556458,0.18471774771364374,-0.3405276249296471,-24.49954219928993,4.5677387641032965
2.71,271,turn,3.2714852600797606,0.504977938995666,0.18449040292041297,1.1705914963706179,0.3936410418427565,1.2350051502719546,0.6471888227842739,-0.3405276249296471,-31.234759205601016,4.556583171197306
2.72,272,curve,3.282742274355014,0.5077774687994709,0.18379916851538283,1.1213223676851176,0.25588012608549104,1.1501471606696618,0.9849281535270933,-0.3405276249296471,-25.86408760627271,4.545707540187426
2.73,273,turn,3.2944205897317342,0.5117398709712689,0.18346158050623546,1.1805104561769453,0.3942664401689544,1.2446087590028438,1.440976096668724,-0.3405276249296471,-31.934932601682352,4.534547963856729
2.74,274,curve,3.3058513354175147,0.5145490300517132,0.1838512633005393,1.1209476262622176,0.2649927666880965,1.1518440637603304,1.7805746659716972,-0.3405276249296471,-27.1520851657377,4.523509106664581
2.75,275,turn,3.3175778261767936,0.518482060626652,0.18434799499154508,1.2119703709765526,0.3815784130331943,1.2706196383725437,2.0419707009659693,-0.31342664531753484,-32.56814620001178,4.51230915402325
2.7600000000000002,276,curve,3.3290375195617603,0.521189673302612,0.18510745861798372,1.150802411935434,0.20456820341974963,1.1688431636309453,2.4240002629354853,-0.31342664531753484,-25.535936008644484,4.501238261032248
2.77,277,turn,3.340762145288264,0.5251994565537504,0.18538101836843704,1.1820310946125756,0.3911686756591983,1.2450744722497424,2.9382196612102023,-0.31342664531753484,-34.22727741105551,4.490059956740306
2.7800000000000002,278,curve,3.351988833032359,0.5279381404476527,0.18502197224914255,1.1098594749577733,0.22437778252497362,1.1323133150521407,3.3210523096955926,-0.31342664531753484,-27.7261455837584,4.479232492111768
2.79,279,turn,3.363610681234346,0.5319516957799075,0.18416298697620406,1.1802416988163826,0.38939579893575293,1.242819196767492,3.8346374234082825,-0.31342664531753484,-35.03539058706538,4.468167911644477
2.8000000000000003,280,turn,3.374884470454684,0.5346948016554479,0.18382337288183231,1.1201195195093352,0.23326308118584665,1.1441500788926857,4.218372847624272,-0.31342664531753484,-28.940747417255,4.4573027347026954
2.81,281,turn,3.386232118070743,0.5379506234812903,0.1839611543907598,1.1458231262887302,0.38461931299396657,1.2086532392154625,4.653857434173735,-0.31342664531753484,-36.17834516952694,4.446429969376899
2.82,282,turn,3.3973844031683775,0.5411248852142331,0.1849773060599736,1.0842055409903621,0.29207959104840675,1.1228589148335637,5.079306256064269,-0.31342664531753484,-33.14707387263111,4.435745925357739
2.83,283,turn,3.408845199465778,0.5445378674709215,0.18648673084532105,1.191255725389634,0.36326099205980317,1.245411077365966,5.531542418547497,-0.31342664531753484,-35.508721258274406,4.42478967256718
2.84,284,turn,3.4203073135317092,0.5477209927635892,0.18774846617900812,1.1168310258606822,0.29338696595637226,1.154723972262683,5.766794119243661,-0.2840786450230275,-34.12356338272888,4.413808784319725
2.85,285,turn,3.432032323938874,0.5507237248640865,0.18871749431360754,1.2100866710229459,0.3119124424148112,1.2496395972921825,6.231960508241096,-0.2840786450230275,-34.29173106754918,4.402549250887545
2.86,286,turn,3.4437475035954,0.5531141784336655,0.18970052360411224,1.1755540947876142,0.20619069026392367,1.1934999080533857,6.636389894198873,-0.2840786450230275,-30.19143487291776,4.391226795394898
2.87,287,turn,3.4557750726573975,0.5551701844310787,0.19061149756357681,1.2185749909570134,0.21284616952289906,1.2370240500760104,7.012195367629527,-0.2840786450230275,-30.55217815017709,4.379555435225864
2.88,288,turn,3.467884842111897,0.5570122992284575,0.19115710639542924,1.2067835672868197,0.16682089712984455,1.2182593278907032,7.368010130912958,-0.2840786450230275,-28.914698463777107,4.367778164612583
2.89,289,turn,3.480056861676505,0.5590724962173103,0.19125512650126747,1.2294118476920237,0.20978759181074425,1.2471825547702577,7.746300007384953,-0.2840786450230275,-31.153091713036655,4.355969745338282
2.9,290,turn,3.492226723231247,0.5608811161608127,0.19095801924781486,1.2090031944807271,0.1669094303446955,1.2204701889856195,8.09966081772924,-0.2840786450230275,-29.74952930955341,4.344133961308506
2.91,291,turn,3.504393077455641,0.5627365762894301,0.1903764590930049,1.2226532699202457,0.1992694722575117,1.2387854297740415,8.457607068953095,-0.2840786450230275,-31.57950517690605,4.3323103450640525
2.92,292,turn,3.5163789325033523,0.5645066648543698,0.18972144223214005,1.205718755199125,0.15256612574787282,1.2153329335472824,8.804518124981753,-0.2840786450230275,-29.968697098233942,4.320657225311668
2.93,293,turn,3.5286053602032923,0.5661313107518922,0.18867853868523204,1.2314337343823687,0.1719125125409926,1.2433756287393858,8.960927431734369,-0.25326220843559394,-31.182861033808784,4.308749059681416
2.94,294,turn,3.5409438041258423,0.5674532318436256,0.18761996303330822,1.237623801314894,0.10893252482886714,1.2424085352840746,9.320492593719418,-0.25326220843559394,-28.655006264038718,4.296692271346049
2.95,295,turn,3.5535189183047415,0.5685744863969414,0.18666377339652662,1.2706630577817073,0.11701142557110532,1.2760392941149348,9.66474753560392,-0.25326220843559394,-29.279555178075785,4.284376284090987
2.96,296,curve,3.5662190169734216,0.5694563894156435,0.1859150663455899,1.2669219201289375,0.07491365273059054,1.2691348261980022,9.987812313550092,-0.25326220843559394,-27.794473853465348,4.271906319986794
2.97,297,turn,3.5794235957792875,0.5709941523046368,0.18464306607273812,1.340408555178672,0.19471526313334148,1.3544774374249506,10.384707729757467,-0.25326220843559394,-33.13195238412844,4.25902584118163
2.98,298,turn,3.591946504139647,0.5716724279037193,0.18434640376298606,1.2438587315911787,0.07867448166588355,1.2463443417535185,10.684467241977273,-0.25326220843559394,-28.882149152282913,4.246707571059364
2.99,299,turn,3.604630665905746,0.5723812798937673,0.18432687962494557,1.2852938910295744,0.06597087580621104,1.286985836275047,10.990232726502823,-0.25326220843559394,-28.6146684379157,4.234234969795337
3.0,300,turn,3.6172907810300403,0.5729164001824291,0.1844794159306716,1.2570898784170377,0.04630031834555234,1.2579422410816254,11.278481074979101,-0.25326220843559394,-28.19871400706652,4.221763992412563
3.0100000000000002,301,curve,3.6301007416187527,0.5731901112333372,0.1847149468458281,1.296057899190544,0.016932835136477812,1.2961685071625393,11.347851862844362,-0.22164367175674618,-27.0211944408321,4.209110157664506
3.02,302,turn,3.643232363315651,0.5742906035013958,0.18489777485406766,1.2841976794377676,0.1457976097442992,1.2924475319642568,11.752278584932073,-0.22164367175674618,-33.17997055940187,4.196251716512897
3.0300000000000002,303,curve,3.65616828121364,0.5739831303325569,0.18608527681327966,1.3057595286236368,-0.047355670272661514,1.306617964861342,12.015133230870665,-0.22164367175674618,-24.980689813932983,4.1833956934854575
3.04,304,turn,3.669186786181651,0.5747122836227706,0.18725617419371954,1.281837296286418,0.12248802468608794,1.2876762676784774,12.380829431055831,-0.22164367175674618,-32.94260914648633,4.170601106817026
3.0500000000000003,305,curve,3.681873474205407,0.5741598201348392,0.18797662220179878,1.2962354795871682,-0.06451480853310873,1.297839966660235,12.614179582092962,-0.22164367175674618,-24.987652913319394,4.157959493844421
3.06,306,turn,3.694771613936348,0.5748075849732065,0.18796591762415554,1.2625044908447796,0.1070410971561756,1.267034090261045,12.969223709576633,-0.22164367175674618,-33.12247532320446,4.145275072598427
3.0700000000000003,307,curve,3.7073421088143856,0.5743476496090426,0.18771550941584889,1.2680477958792093,-0.06649118363259214,1.26978986062064,13.208956499825147,-0.22164367175674618,-25.649199873405248,4.13276244152993
3.08,308,turn,3.7205769559178123,0.5747686952812129,0.18750146208384008,1.3203696984774318,0.07447304344474807,1.3224682887908155,13.549538491632404,-0.22164367175674618,-32.3384006057733,4.119715157852601
3.09,309,curve,3.7330220310244298,0.5744301504905097,0.1871120190064303,1.2300346856437425,-0.0600636813448584,1.2315002938300084,13.798256412564896,-0.22164367175674618,-26.713741472867465,4.10734480526705
3.1,310,turn,3.7460032880523375,0.5748242459950982,0.18666523321930645,1.278532758873152,0.07580119393079397,1.2807778248053514,13.971270680106644,-0.18973486245556884,-32.83810440106293,4.094546837043551
3.11,311,curve,3.7585934984387954,0.5743707888256216,0.18597607421637172,1.2387572386583903,-0.06472749937691988,1.240447155466185,14.259235629371837,-0.18973486245556884,-26.82073472121906,4.082017865662963
3.12,312,turn,3.771737861656001,0.5749574825204946,0.18450674489923635,1.2949638030605701,0.08739709081738835,1.2979096666257008,14.662140703234316,-0.18973486245556884,-34.12415349784806,4.069087551108008
3.13,313,curve,3.7845831588744865,0.5742827387368591,0.1840259968463725,1.269466585761742,-0.11903250711275969,1.2750349603501558,14.935479479336546,-0.18973486245556884,-25.28869412749952,4.0562759526153425
3.14,314,turn,3.797982192060115,0.5744641513127537,0.1838821898402848,1.3214252394829256,0.04503043976001857,1.3221922719663308,15.305998020720823,-0.18973486245556884,-33.0564327639537,4.043038105541441
3.15,315,curve,3.810862552558185,0.5735833540619346,0.1846429745902085,1.280815503814018,-0.10488827864955898,1.285103072056255,15.560383257364634,-0.18973486245556884,-26.81616631604334,4.030163391275191
3.16,316,turn,3.8240861699105744,0.5737757577587395,0.1854784236737699,1.3285825568177814,0.036064326248982925,1.329071949108951,15.927340476718097,-0.18973486245556884,-33.53008826016232,4.017102304046884
3.17,317,curve,3.8367377321814424,0.573010328648075,0.1866417925562277,1.2852630198171247,-0.10047707146105508,1.2891844988204073,16.186826875387624,-0.18973486245556884,-27.91889990808643,4.004471269982628
3.18,318,turn,3.8504360674816613,0.5732382424879324,0.1874774484483262,1.3978790818050617,0.07050278065836788,1.3996558753596273,16.39965021063769,-0.17113585912430962,-35.00072127640555,3.990947111443534
3.19,319,turn,3.8632830108857275,0.5724819999473508,0.188583536994033,1.2450952832220563,-0.09354196118538241,1.2486041657804208,16.70927823491846,-0.17113585912430962,-28.20377755138122,3.978124909349008
3.2,320,turn,3.8763861900468335,0.5718496717935002,0.1893963704606536,1.3538420067565973,-0.04000542826845394,1.3544329490785703,17.038353520768133,-0.17113585912430962,-31.219487735528688,3.9650673226977444
3.21,321,turn,3.8894543171287204,0.5710767653305168,0.1896620592761245,1.298579132647485,-0.11001480284729397,1.3032309927994434,17.352964443507872,-0.17113585912430962,-28.4830657432076,3.9520245066900075
3.22,322,turn,3.902855378781758,0.5702953286212016,0.1894698846131807,1.3722636414625557,-0.05367872454704216,1.373313113295388,17.6766563178951,-0.17113585912430962,-31.521155761602838,3.9386513487715775
3.23,323,turn,3.9161240032018063,0.5692045712643378,0.189052617534338,1.3120980028471516,-0.14164402763921208,1.3197212583122777,17.96687768411932,-0.17113585912430962,-28.02543028583323,3.9253647071367177
3.24,324,turn,3.9294024380295722,0.5678117078793938,0.18887407587043792,1.342179096835141,-0.13301269857818965,1.3487539086001743,18.22854526238224,-0.17113585912430962,-28.94793705362319,3.9120246802457883
3.25,325,move,3.9426734654850284,0.5659516613109332,0.18866460419087816,1.3164978691869353,-0.21814179011982915,1.3344483804817722,18.445385584561222,-0.17113585912430962,-25.60552603383244,3.898624212240418
3.2600000000000002,326,move,3.9560766420758084,0.5640028833122698,0.18869560346521008,1.3609985606938941,-0.17996497697829394,1.3728453937532985,18.485910292397293,-0.1398028366849336,-26.86218297871836,3.885080115045271
3.27,327,move,3.969531145144003,0.5613636460008258,0.18920798621201973,1.3262695401656392,-0.29887524225602763,1.3595283386545407,18.677075417716065,-0.1398028366849336,-22.031264960324005,3.871385056059536
3.2800000000000002,328,move,3.983203328394246,0.558496224852335,0.19000763326191786,1.3942887209229158,-0.2986282792841256,1.4259101957981288,18.853807502167644,-0.1398028366849336,-22.983225489460697,3.8574416809003726
3.29,329,move,3.9967690353302414,0.5551022888712834,0.1909212920239856,1.3298760136240948,-0.353941985144802,1.3761704619926112,18.97730413604551,-0.1398028366849336,-20.488462265575308,3.8435277769973917
3.3000000000000003,330,move,4.010459570409935,0.5514561898158556,0.19165334266286688,1.3984414605290165,-0.36857961727809735,1.4461982757559206,19.081061739156965,-0.1398028366849336,-20.947465496771887,3.8294545358809082
3.31,331,move,4.024014249461236,0.5475878331616613,0.1920564898278288,1.3227080691734434,-0.37271373032547406,1.3742169264820125,19.15937043623942,-0.1398028366849336,-20.28944593875742,3.8154845385249256
3.3200000000000003,332,move,4.0377000672364485,0.5434944739650508,0.1918570231377552,1.4030349110332399,-0.4280572477666664,1.4668810343526923,19.220713061972386,-0.1398028366849336,-19.37584123499071,3.80135350401758
3.33,333,move,4.05114031685418,0.5394720864820528,0.19087922060349663,1.3196805026317158,-0.38416860233322686,1.3744606738808365,19.280721004036977,-0.1398028366849336,-20.431984508468567,3.7874767967719603
3.34,334,curve,4.064907914423901,0.5351981205902319,0.18938362920985644,1.412113288853315,-0.44901522812980116,1.4817822429927359,19.1808668943725,-0.19555357377936353,-18.57583832508143,3.7732414898653284
3.35,335,curve,4.079150046227806,0.5318388083504081,0.1874280858154592,1.3699077457911173,-0.26252331771733173,1.3948353753485805,19.370883053890466,-0.19555357377936353,-25.721137810712037,3.758667092992644
3.36,336,curve,4.092987007741218,0.5280666727767647,0.18554390422888747,1.4188843796812902,-0.443699863294296,1.4866413325314674,19.507946705461528,-0.19555357377936353,-19.533249589497686,3.7444360255966718
