time_s,step,contact_number,phase,x_m,y_m,z_m,vx_m_s,vy_m_s,gap_to_wall_cm
2.84,284,1,approach,2.8711207611792755,-0.16231633935917217,0.18211438139706915,1.3706103309973352,-1.0559346738326225,13.768366064082786
2.85,285,1,approach,2.8848835859149853,-0.17321046209350854,0.1821626732070539,1.3787925213813244,-1.1073716174073105,12.678953790649148
2.86,286,1,approach,2.898370812204425,-0.1837076967061866,0.18237586401163192,1.3282652084041673,-1.025095172528898,11.629230329381338
2.87,287,1,approach,2.911983759176995,-0.19453642786151998,0.18257665122678074,1.3820833492197564,-1.1135592500147005,10.546357213848005
2.88,288,1,approach,2.925453457632542,-0.20516568430032092,0.18299795755791112,1.3376638432162862,-1.0354504766615884,9.483431569967909
2.89,289,2,approach,2.939061873074506,-0.21582444134812837,0.18300151746825616,1.362398646162548,-1.0573008350576432,8.417555865187165
2.9,290,2,brace,2.9524424701832306,-0.226296332267848,0.18324700828365767,1.3017048574490193,-1.0119827893511137,7.370366773215201
2.91,291,2,brace,2.9639115475357007,-0.22774843697116226,0.18622775484243276,1.0279765588219885,0.48717552909358663,7.225156302883776
2.92,292,2,brace,2.974465841249215,-0.2179245323199804,0.19178990830151416,1.0683767202358903,1.2234562901743649,8.207546768001961
2.93,293,2,brace,2.984734248107257,-0.20196367261342682,0.19725949799719664,1.038406620784911,1.763244778945955,9.80363273865732
2.94,294,2,brace,2.9950568339083232,-0.18274713955986052,0.20246823341277517,1.0297224844461301,1.9931883597538187,11.725286044013952
2.95,295,2,brace,3.0054334150622024,-0.16247966185725593,0.20703704559951103,1.0451715473105385,2.0343772066103067,13.752033814274409
2.96,296,2,brace,3.0158276979267935,-0.14229032905789737,0.21068873254494283,1.0439433263086833,2.0143506809142493,15.770967094210267
2.97,297,2,brace,3.026207348533916,-0.12215539421586176,0.213277546306284,1.0424633677735553,2.0088118301894076,17.784460578413828
2.98,298,2,brace,3.036597662013999,-0.10201234646026827,0.214814181025956,1.0431859995200343,2.00929793316151,19.79876535397317
2.99,299,2,brace,3.0469922333194575,-0.08192556918663026,0.2153631013279204,1.043516496999324,2.0051931014823614,21.807443081336977
3.0,300,2,brace,3.0574181092211776,-0.0619114786366221,0.21493808904922707,1.045854505306978,1.9991735822637267,23.80885213633779
